sample,myCAF,iCAF,apCAF,SASP,matrisome_core,MAPK_targets,RASON_inhibition_PD
0110e743-ac32-4b78-8eed-6e6cb8b75849,0.5538738698610252,0.7164252025694922,0.3577307310844178,0.467645891610328,0.7436922482593279,0.3326947154693756,0.36275511443843633
3982f99d-d2ad-48cb-b3d5-840502c5bf53,0.3544943722558849,0.06157493892638429,-0.20480341351331105,0.17641801661454556,0.31585284657118917,0.27962493379573705,0.35548739255823036
7ba9b358-398f-4bdc-9835-7ad743aaff69,0.7414606864137564,0.4111913372667719,0.49083070812246377,0.4014889364565279,0.5498353654746291,0.17102158625894096,0.028379627738319226
ce1b2f4c-4a19-4529-9a05-4212ac140ebb,-0.32216949328406214,0.1698916132915255,-0.4669248744261952,0.03589258805846056,-0.28693399059453056,0.04068593998795878,0.08461685017243538
913f4a45-995e-4fc3-b093-b5d80c060898,-2.625287649675488,-1.118206424297369,-2.443329059747395,-1.4108933806023412,-1.9441386881218363,-1.8631100898266293,-2.1130242979154232
eb40b06c-68b1-4298-9d1f-4de1e28f07dd,0.2274550019241539,0.43931142836455,0.7687178379890153,0.5778817072293321,0.40436598597404483,0.47769648813007376,0.5911847462917
c5f8609e-0a71-47ae-a0b3-1f84ebe797d4,0.11459499193354167,0.8619768932147704,0.5140194692376725,0.6545221596750511,-0.023452638547280438,0.02819255386808349,0.17242586942858
3386c8d6-43ac-4149-ae83-d6f479bad39a,1.1184987871838399,0.0825634010820385,0.7806047854470017,0.3031626681844383,0.6966600116144928,1.0902881080478695,0.9655254301829025
a5723a1d-b3d3-4c19-9c61-ed53a8334b3c,-0.5556601164564107,-0.514577556313593,-0.5028426070736891,-0.4652972235546001,-0.6816354662606152,0.27399385185367786,0.3180913617476012
7cb069c7-4347-4d73-aad1-dee5cd15565b,-0.4020909583526245,-0.23702280035861673,0.391889967366885,-0.09072054670667813,-0.42213910966186385,-0.14488302103666564,-0.22319071316234104
e377175c-5a94-4600-860f-e2e31fc960f5,-0.2721443265162175,0.023455989983137342,0.34512424038491574,-0.10680232869073455,-0.48065610026747013,-0.2018861128656576,-0.13000099345909205
0e94fd0c-0f14-412a-80c3-7cb8b9d01c75,0.3390271188015037,1.2257369776951779,0.057043944667426516,0.4004962474158259,0.31865160998892506,-0.0830158850605575,-0.05557362261244791
330772f0-6c6f-45b6-8b22-342325fbad53,1.056453032182025,-0.024949819050970403,0.6736306767977369,-0.006861944343240641,0.8828558880743493,0.5036733401354575,0.37938098846065543
cb6f2165-b246-40ec-a1f1-38ff514c5c35,0.7801259318042185,-0.18115155411726974,-0.2444034417180025,0.3814027806996355,1.1810980302668908,-0.25985280132972355,-0.30647229821026817
9c7d0cbe-953d-4785-8f79-ae54edb3d7ea,-0.46561370674089647,-0.2604358127501326,-0.004025685212501684,-0.1802976803149005,-0.4920034286970867,0.42928993508592794,0.6042807451987163
284c58ee-b128-4d55-911c-1207d003ce52,-0.05904474266865964,0.5062101728408501,0.8241309027620229,0.3767608220948243,-0.16692539386649552,0.55477240992068,0.5268095032268724
fbd81952-f83a-4a24-86f8-5a415a722499,0.282209918060941,-0.21950145357362746,0.5333216903333817,0.3161326510397539,0.36172841232998226,0.6560102474373336,0.9056688678019439
688a1e70-9164-4ec3-abd6-6cb366d87f72,0.5348663402160965,0.07672335084401331,-0.09950100084276706,-0.2900298216044753,-0.03156930014841246,-0.5468205679638342,-0.39298903412895975
89ddb133-8f62-4be4-8569-bf184c94652d,0.11230655578586213,-0.38808593721042395,0.38820320537374076,-0.15426030450200606,0.5984542276962592,-0.239595214264441,-0.2133270705036196
425613bb-a981-4984-95d5-50839b89a04e,0.27234083072781945,-0.2015696906681672,-0.07369058284358276,-0.09913403440420603,0.09708931566618129,0.03543430263684039,0.09991637952237667
8fafe83c-9f15-40c7-ae4e-f1955b8d17ee,-0.14376177573570245,-0.10971908380051083,0.2478355261300091,-0.31785489211720436,-0.11180526953039828,-1.1901299689717946,-1.1175758874971051
26842740-dfe2-4b42-b625-1f5719500851,-0.4016780347377238,-1.0883633214485138,-0.29781765131122967,-0.37485830000557485,-0.42407027846018575,0.5652440055425819,0.5154715084283362
df0db454-9793-42df-aeb3-23ca4a105ccb,-0.4667349370969592,-1.0810178349764883,-1.0014307127338564,-0.2153826263114292,-0.7881934838140243,-0.07631748541929478,0.04869409402327001
