gene,mean_parental,mean_resistant,log2FC,p_value,padj,n_parental,n_resistant
F11r,8.066039424850604,7.456148278993546,-0.6098911458570582,0.00013200705916905438,0.007515325584190842,9,9
Rrad,1.6757105404437138,3.486836576556173,1.811126036112459,0.00013323256735124373,0.007515325584190842,9,9
Gsdmd,7.240540288384654,6.423050218373202,-0.817490070011452,0.0001327530271573193,0.007515325584190842,9,9
Ttc32,3.808123299453193,2.7824477233750398,-1.0256755760781533,0.0001323293403872349,0.007515325584190842,9,9
Sema4g,7.4092696345125155,4.338135852782558,-3.0711337817299578,0.0001391041923414173,0.007731223051122499,9,9
Prxl2a,8.97051850485246,7.194374302915855,-1.7761442019366056,0.00013917997362647937,0.007731223051122499,9,9
Ugt2b34,8.229154715246814,4.485157583849153,-3.743997131397661,0.00014052657129570676,0.007774674884215487,9,9
Nipsnap1,5.6223878235821605,4.757978792860743,-0.8644090307214176,0.00014121433045115184,0.007781474465180271,9,9
Zfp456,1.1415546710114848,0.6481881935089369,-0.4933664775025479,0.0001446755387398729,0.007940439130201152,9,9
Gsta1,6.976973056404845,4.273129727688968,-2.7038433287158776,0.00014709341324132058,0.008041106590525524,9,9
Steap1,6.040586422397951,7.667688438387856,1.6271020159899052,0.00014959097789178248,0.008113249257626754,9,9
C330018D20Rik,4.015614284473652,3.4646037770899416,-0.5510105073837104,0.0001494408805736103,0.008113249257626754,9,9
Rasgef1b,5.032142740699094,4.280185577326547,-0.7519571633725475,0.0001519740661575124,0.008210175432885847,9,9
Ldah,6.054964851719697,5.268257743460548,-0.7867071082591481,0.0001552405026516167,0.008353879548940124,9,9
Rassf6,5.579070653586303,4.136816051112154,-1.442254602474149,0.0001567785938680258,0.008403820658077522,9,9
Ramp3,1.6488193515382954,3.7990697517866416,2.1502504002483462,0.0001588961545927527,0.008416998828933445,9,9
Fxr2,6.742930324750669,7.131511918379025,0.38858159362835565,0.00015964261556710278,0.008416998828933445,9,9
Magi3,6.083914304741897,5.350481073879027,-0.7334332308628699,0.0001592058968452885,0.008416998828933445,9,9
Dpp7,4.871516962082468,3.938580034074524,-0.9329369280079436,0.00016007939120067963,0.008416998828933445,9,9
Hjurp,6.911430745650687,7.5301849852157305,0.6187542395650434,0.0001598853459964871,0.008416998828933445,9,9
Mast2,6.522777210799405,7.009487164597384,0.48670995379797866,0.00016469750404751236,0.008594215211206553,9,9
Ocln,4.904909238150075,2.671172837536755,-2.23373640061332,0.00016438990289366728,0.008594215211206553,9,9
Hlcs,5.624733773119338,4.475373068012135,-1.1493607051072035,0.0001659445356224769,0.00861846226857272,9,9
Alms1,3.18853567918144,4.092785274397271,0.9042495952158314,0.00016641339746227812,0.00861846226857272,9,9
Tfdp2,5.847125391175035,5.39373459502648,-0.4533907961485548,0.00016907071079395655,0.008723288808605038,9,9
Sppl2a,6.93449164528045,6.2443721939894,-0.69011945129105,0.00017146178647445262,0.008813647651015147,9,9
Snta1,5.410015210507321,4.752570708377652,-0.6574445021296693,0.0001759834741524485,0.008913045367368129,9,9
Slc25a44,5.948005977024369,5.142380051284964,-0.8056259257394052,0.0001747794617727154,0.008913045367368129,9,9
Ubox5,3.6057384021560748,4.090253639044756,0.4845152368886816,0.00017413849482700669,0.008913045367368129,9,9
Pik3c3,5.70284278248052,4.8334677793520076,-0.8693750031285123,0.00017564138321198746,0.008913045367368129,9,9
Cyp26b1,0.6846368684661396,3.1336584627176314,2.4490215942514917,0.0001782999299515463,0.008997288772939567,9,9
Stard4,7.54334041031253,6.082106815517853,-1.4612335947946775,0.00018065835040396392,0.009083027135638713,9,9
Sgpp2,3.763514881708949,1.500233723760464,-2.2632811579484855,0.00018162361577955612,0.009098352476287874,9,9
Tmco1,7.107686304328467,6.537874313215647,-0.5698119911128199,0.00018810481772881275,0.009388883945768567,9,9
Ugt2a3,1.473176914433351,0.0543075782686705,-1.4188693361646805,0.00019151258254547236,0.009497476415387233,9,9
Acsl3,7.297366835828506,6.367701180543788,-0.929665655284718,0.0001916592946775298,0.009497476415387233,9,9
Nostrin,4.426278950756075,3.4580171684364447,-0.96826178231963,0.0001927530466270614,0.009517440753886731,9,9
Tpk1,4.566120790941783,3.3921608963664136,-1.1739598945753693,0.00019643236038174692,0.009664472130781948,9,9
Dqx1,4.037508031181689,2.5914466970585086,-1.4460613341231805,0.000198454069964578,0.00972919312395739,9,9
Pard3b,3.432982109277857,1.97380679217966,-1.459175317098197,0.0002012189551310732,0.00982976002087115,9,9
Plekho1,2.897421507159437,4.66053775177378,1.7631162446143427,0.0002023116510781097,0.009848216626332293,9,9
Lgals9,7.809798835155204,6.424444561420114,-1.3853542737350901,0.0002041867600585626,0.009879650299151952,9,9
Idi1-ps1,0.8387666449405995,0.22906917297815652,-0.609697471962443,0.00020439172003907565,0.009879650299151952,9,9
Hsd17b4,6.793419681436671,6.221522343642864,-0.571897337793807,0.00020904604799856525,0.010069294955343477,9,9
Dazap2,8.223551554191301,7.63932218640873,-0.5842293677825712,0.00021055559716625318,0.010106668663980153,9,9
Mgat3,7.855630667131525,6.454078384295119,-1.4015522828364055,0.00021315629493322312,0.010135518328337178,9,9
Dnajc21,5.514758647122576,6.034438541333302,0.5196798942107268,0.00021330987337577037,0.010135518328337178,9,9
Cmtm6,6.380361087387768,5.6289060238424,-0.7514550635453681,0.00021336384401987382,0.010135518328337178,9,9
Eepd1,5.015784435756633,4.479671306704104,-0.536113129052529,0.00021494917783281367,0.010175738398023508,9,9
Smarcd1,4.9688264178100505,5.528600603030477,0.5597741852204265,0.0002165107774618786,0.01020162983933515,9,9
Gstt1,5.523499460928864,2.6235700119235354,-2.8999294490053287,0.0002184582464143343,0.01020162983933515,9,9
Cbln3,2.8678767156088756,1.533348135321412,-1.3345285802874636,0.0002174381011446071,0.01020162983933515,9,9
Nid2,3.774469111368674,1.6872832327168579,-2.087185878651816,0.00021830499177875315,0.01020162983933515,9,9
Fbln1,5.977862497328409,4.632132508305044,-1.345729989023365,0.00022650634002300643,0.010528666987640604,9,9
Parm1,7.601689701321657,6.188511115947119,-1.4131785853745384,0.00022915101632785086,0.010528666987640604,9,9
Golim4,7.298947314979141,6.789333534978189,-0.5096137800009517,0.00022928281767510027,0.010528666987640604,9,9
Lpin3,2.9500011008788554,2.0769180294381417,-0.8730830714407136,0.00022839503310303203,0.010528666987640604,9,9
Ebp,7.140248031733423,6.173501702721053,-0.9667463290123699,0.00022742027501923486,0.010528666987640604,9,9
Etv4,5.5569133287066,6.861250780900892,1.3043374521942912,0.00023026090834639428,0.010538452735481488,9,9
Slc25a17,6.354848435301745,5.813428362711308,-0.5414200725904372,0.0002352042141425218,0.01070094682593878,9,9
Trmo,2.0677619131293827,2.5288546411992283,0.4610927280698456,0.00023536490187713778,0.01070094682593878,9,9
Bod1,6.148086893566991,6.493907010553867,0.345820116986876,0.00023710645629193905,0.010744666256176818,9,9
Rbfa,4.547861502820836,4.015368268919523,-0.5324932339013131,0.00023934216148059547,0.010810418414939944,9,9
Sgsm3,6.037921941010497,5.339889578135362,-0.6980323628751348,0.00024276016580410448,0.010928967464435764,9,9
Cracdl,5.467645670275671,3.1341717120356387,-2.333473958240032,0.00024458042302914827,0.010975048559119044,9,9
Prx,2.6211529325494207,3.602710348788408,0.9815574162389873,0.0002475717012882763,0.01107320700307563,9,9
Gm3776,5.584611861631967,2.901687038150447,-2.68292482348152,0.00024896790888045544,0.011099617840573315,9,9
Selenop,8.867872492754195,6.126412202042549,-2.741460290711646,0.0002502759381755364,0.011121939755826416,9,9
Pex7,4.776837821620225,4.050443100949397,-0.7263947206708279,0.0002519917204970213,0.011145505194119725,9,9
Tcof1,6.907348916476141,7.425257244712027,0.5179083282358858,0.00025242433366473246,0.011145505194119725,9,9
Exoc6b,5.256244817571994,5.784237040918787,0.5279922233467929,0.0002551949907446101,0.011231840870599835,9,9
Tmem63a,6.804975306577534,6.309065785576838,-0.4959095210006961,0.000256218732052207,0.01124098488137326,9,9
9130230L23Rik,1.314917108487415,0.551538499432427,-0.7633786090549879,0.0002579315460550369,0.011280206280806946,9,9
Igsf9,7.237714772505334,5.744382069773932,-1.4933327027314016,0.00027039095307871715,0.011391149142545588,9,9
Tmt1a,6.599650858881618,4.755016749328126,-1.8446341095534917,0.00026923480650133417,0.011391149142545588,9,9
Stxbp6,5.165106560723532,4.04230731134036,-1.1227992493831724,0.00026868049596178735,0.011391149142545588,9,9
Elovl5,7.540757767998912,6.951470686060102,-0.5892870819388101,0.0002652057802376749,0.011391149142545588,9,9
Copz1,7.2401363492872,6.919144196143473,-0.32099215314372653,0.00026308692365471824,0.011391149142545588,9,9
Dapp1,4.2262176020168685,3.439722006426311,-0.7864955955905573,0.0002623582760760854,0.011391149142545588,9,9
Snx15,5.5117699820419155,4.980329254644294,-0.5314407273976212,0.0002700614922240042,0.011391149142545588,9,9
Gzme,1.0806417473783703,2.565541608605125,1.4848998612267548,0.00026780639557857786,0.011391149142545588,9,9
Arpc5,7.79046735204479,7.355351719990399,-0.43511563205439163,0.0002657679335074195,0.011391149142545588,9,9
4921536K21Rik,1.3995958741951098,1.731513275752687,0.3319174015575772,0.00027006821777664333,0.011391149142545588,9,9
Fermt2,3.231259864337578,5.444707460510512,2.2134475961729336,0.0002679453212472955,0.011391149142545588,9,9
Rtkn2,1.412809964729089,2.770492547182512,1.357682582453423,0.0002684227742137996,0.011391149142545588,9,9
Pold1,6.469697200467681,6.935381947245874,0.4656847467781935,0.00027200221649083283,0.01142409309261498,9,9
Asb8,5.600889805809712,5.274090958197315,-0.3267988476123964,0.00027476007135275013,0.011455954295226169,9,9
Camsap3,4.124072696568431,2.3385876054148573,-1.785485091153574,0.0002758068678591218,0.011455954295226169,9,9
Timp1,4.457360969535042,6.043174576734764,1.5858136071997224,0.0002760871679743821,0.011455954295226169,9,9
Mlph,7.374171429179551,6.390404197814852,-0.9837672313646992,0.00027553069061068427,0.011455954295226169,9,9
Abcb1b,4.834090380326789,7.559825918974846,2.725735538648056,0.0002781950822705402,0.011474297764547791,9,9
Gsto1,10.11025864717464,9.248037328092835,-0.8622213190818044,0.0002777721666263428,0.011474297764547791,9,9
Sult1b1,1.733266003706143,0.6187456242276942,-1.1145203794784488,0.00028291641046455284,0.011634198419581134,9,9
Rnf128,7.4967333179448365,6.255818048152805,-1.2409152697920316,0.00028694697724963815,0.011764826067235164,9,9
Zfp948,3.619440017984845,4.347427443010835,0.7279874250259897,0.00029200354108565067,0.011836102954305344,9,9
Septin9,7.418626512188126,7.855213814794218,0.4365873026060916,0.00029212216931357555,0.011836102954305344,9,9
Lgr4,5.94766078274799,4.38596652525219,-1.5616942574958,0.00029125115216864625,0.011836102954305344,9,9
Fmo5,3.7521313527621754,1.7117959587336073,-2.040335394028568,0.0002897320145774907,0.011836102954305344,9,9
Paqr8,5.584212393333101,4.408000052323662,-1.176212341009439,0.0002952547135514965,0.011905214995944319,9,9
Pcsk6,6.958066108236557,5.0590556216079055,-1.8990104866286517,0.0002955562956310219,0.011905214995944319,9,9
Gjb1,4.660738934956555,2.292819142678759,-2.367919792277796,0.00029691410613277375,0.011916324075826656,9,9
Cyp2c65,5.768470419110019,2.536365703076924,-3.232104716033095,0.000298880802848697,0.011916324075826656,9,9
Smim6,4.61016143988702,3.2143521405231885,-1.3958092993638314,0.000300157117763636,0.011916324075826656,9,9
Cd38,3.8155368000157526,1.7562527032920423,-2.0592840967237103,0.0002990167108265914,0.011916324075826656,9,9
Ccl25,2.089216386041648,2.6546651256257627,0.5654487395841148,0.0002998308561147907,0.011916324075826656,9,9
Cdc42ep2,6.666037985810246,5.620996966554794,-1.0450410192554518,0.00030186778901261765,0.011949800751258106,9,9
Stard3,5.851641390092852,5.128802034553306,-0.7228393555395458,0.00030543886395655734,0.012017116136333907,9,9
Pdcd10,6.132814157423651,5.640885920524841,-0.4919282368988096,0.0003061852325677411,0.012017116136333907,9,9
Exph5,2.0929603564824104,0.9327327561126627,-1.1602276003697476,0.00030466803540299365,0.012017116136333907,9,9
Retreg3,5.9659305250919195,5.357469011069472,-0.6084615140224479,0.0003092849794354111,0.012104289422449498,9,9
Tm4sf20,4.2147995515415255,1.3239292179745126,-2.8908703335670127,0.0003140291720339019,0.012220525067624385,9,9
Rgl1,6.662433759430348,4.700970050971971,-1.9614637084583766,0.0003131767065961944,0.012220525067624385,9,9
Slc25a40,3.101452422040665,5.228219999568361,2.1267675775276955,0.00031753841658501916,0.012322279512324575,9,9
Nol4l,5.9241907466270884,5.107825487955839,-0.8163652586712491,0.0003238385225406075,0.01241972013978114,9,9
Cdan1,3.5550725655288193,4.063024735050387,0.5079521695215679,0.0003218832122455446,0.01241972013978114,9,9
Pdk3,1.93835780494817,4.252265627442545,2.313907822494375,0.0003240893843348531,0.01241972013978114,9,9
Gm16505,1.0874335147246263,0.4438074572970887,-0.6436260574275376,0.0003214149784795934,0.01241972013978114,9,9
Gnat2,1.1540993917148077,1.5294182308867503,0.37531883917194264,0.0003245571465099601,0.01241972013978114,9,9
Arid5a,3.850586390600177,5.269597951656753,1.4190115610565757,0.0003264087869881041,0.012455976314537735,9,9
Zfp595,1.9191019780821845,1.5508937198201262,-0.3682082582620583,0.00033526213993180417,0.012758484087570536,9,9
Mbd2,7.23411507582255,6.931281321838389,-0.302833753984161,0.0003397161763102071,0.012892369269557611,9,9
Hsd17b7,5.3022685209644225,4.102512529809348,-1.1997559911550741,0.00034678210152470814,0.01296298516653733,9,9
Fam83e,3.9046945442060346,1.6314793027335401,-2.2732152414724944,0.0003481638002046176,0.01296298516653733,9,9
Ttc38,4.019909656105709,2.8673643947323932,-1.1525452613733154,0.00034760429396794114,0.01296298516653733,9,9
Gdpd3,0.6189821661835958,1.2386344085367944,0.6196522423531986,0.00034512039507189455,0.01296298516653733,9,9
C87436,3.7468921877210146,3.363771741468517,-0.3831204462524975,0.00034763850659065825,0.01296298516653733,9,9
Gm45330,2.536447673157623,1.394593268291435,-1.1418544048661878,0.00034792864960059923,0.01296298516653733,9,9
Synj2,4.940765263067767,5.732098434817683,0.7913331717499155,0.00034613226277880455,0.01296298516653733,9,9
Cd2ap,8.835801507464033,8.167498986849342,-0.6683025206146915,0.0003672037915645105,0.013635038901867107,9,9
Sdc1,9.078074800810915,8.407441776770005,-0.6706330240409102,0.00037193104173180317,0.013773446319616451,9,9
Ggact,3.809141537997131,3.4345705293039064,-0.3745710086932248,0.00037400967898478215,0.013813290449582731,9,9
Cgnl1,7.647830395975674,6.933641184171999,-0.7141892118036752,0.0003767267598646216,0.013876438085280822,9,9
Scd1,9.201680875112096,7.806713230752267,-1.394967644359829,0.00038099450737753555,0.013996214223021147,9,9
4933431E20Rik,2.8372325258887523,1.8756089965284513,-0.961623529360301,0.0003909067038493322,0.014322156255926597,9,9
Abhd14b,3.866677231680514,2.9276032407173407,-0.9390739909631733,0.0003931834008353534,0.014367359495776732,9,9
S100a6,12.111181480945369,11.270739774223332,-0.8404417067220376,0.0003952727991249964,0.01440549756811098,9,9
Cat,7.109112894918109,6.001508996127601,-1.107603898790508,0.00039736043635594544,0.014443370372663598,9,9
Pgm2,6.293600160220333,5.635642760145644,-0.6579574000746886,0.00039952405028436153,0.014483649362811725,9,9
Dnajc28,2.286993434677362,1.0722485536728246,-1.2147448810045374,0.0004015117603864272,0.014483649362811725,9,9
Aldh1a7,3.2176942805439177,1.1433690712534217,-2.074325209290496,0.00040162268122779317,0.014483649362811725,9,9
Mia2,7.341408393541433,6.530334285840657,-0.8110741077007759,0.00040500020572891294,0.014529382380524751,9,9
Klhl1,2.2021069779619635,4.382618110473755,2.180511132511792,0.0004043049281553186,0.014529382380524751,9,9
Snrk,4.575278980337318,3.884517785736978,-0.69076119460034,0.00040889944994392847,0.01455555251273271,9,9
Rmnd5a,6.915546683974776,6.034052508042502,-0.8814941759322741,0.00040884448401289314,0.01455555251273271,9,9
3110040N11Rik,4.366944330687724,3.871166236803941,-0.4957780938837826,0.00040748754107237267,0.01455555251273271,9,9
Arhgap42,5.32003025509066,4.773730453364156,-0.5462998017265042,0.0004139807880190758,0.014601674494920964,9,9
Reps1,5.4013889586075505,6.120388699022622,0.7189997404150716,0.0004176146741433551,0.014601674494920964,9,9
Samd5,6.630780717284491,5.64284605993428,-0.9879346573502108,0.0004142313694788637,0.014601674494920964,9,9
Arrb2,5.041663304761574,5.470080904246498,0.4284175994849244,0.00041652647983405694,0.014601674494920964,9,9
Selenbp2,1.3431591501125086,0.2973292339122521,-1.0458299162002564,0.0004115356232301416,0.014601674494920964,9,9
Fancl,3.1161003607283093,3.619341457341166,0.5032410966128569,0.0004174412644934945,0.014601674494920964,9,9
Pgap1,8.045612019097808,6.264743788211361,-1.7808682308864467,0.0004160637670221005,0.014601674494920964,9,9
S100a2,0.869806379014897,0.3135282191215529,-0.5562781598933442,0.00042002680713970733,0.014648833658624325,9,9
Dda1,6.42066042085146,6.7767731759179926,0.3561127550665324,0.0004231520875736549,0.0146979355238139,9,9
Zfp954,3.1811054385572364,2.6114979150673143,-0.569607523489922,0.0004238551870505581,0.0146979355238139,9,9
Zfyve9,3.8861600062818584,4.590159425237485,0.7039994189556267,0.00042463547753178953,0.0146979355238139,9,9
Orai1,5.340744434528281,4.710704585242641,-0.63003984928564,0.0004260587945527677,0.01471024048561135,9,9
Kctd21,3.0281820593673374,1.962342353533684,-1.0658397058336535,0.0004335703993616911,0.014894927235926825,9,9
Dmtf1,4.970239175395418,5.868341759114288,0.8981025837188703,0.00043252765821554526,0.014894927235926825,9,9
Bambi,0.6604043719042123,2.6305599719820103,1.970155600077798,0.000437488790710784,0.014992153186148657,9,9
Dmkn,2.4368988513464944,0.8873557818110245,-1.54954306953547,0.00043911185516980547,0.015006787177332528,9,9
Spout1,4.36251296153396,4.8952269007861995,0.5327139392522398,0.0004400945136209597,0.015006787177332528,9,9
Cbr3,6.411257063826431,3.45263945360103,-2.958617610225401,0.0004419059894555192,0.015031350396886993,9,9
Foxq1,6.972897973259923,5.602026665187554,-1.3708713080723687,0.0004441355217435031,0.015069977703296796,9,9
Hip1,4.510101807656983,5.662515027309983,1.152413219653,0.00045209563161797923,0.015302381870194797,9,9
Fam241a,5.069153894710194,4.425935248168783,-0.6432186465414107,0.0004552624875286979,0.01534844985755071,9,9
