,H358_RMC-Resistant_Control_3,H358_RMC-Resistant_Control_2,H358_RMC-Resistant_MUC1_Silencing_1,H358_RMC-Resistant_MUC1_Silencing_2,H358_RMC-Resistant_Control_1,H358_RMC-Resistant_MUC1_Silencing_3
TBX18,0.252376676,0.193710098,0.301298602,0.291012472,0.188785973,0.22465488
TBX18-AS1,0.0,0.0,0.0,0.0,0.0,0.0
TBX19,0.210152092,0.306266402,0.195370676,0.115563681,0.328688931,0.149068145
TBX2,0.185725418,0.192361769,0.203856366,0.196811615,0.2014547,0.259450174
TBX2-AS1,0.070499742,0.118619841,0.065587742,0.05456293,0.117805404,0.057887278
TBX20,0.009000687,0.008147577,0.025107139,0.03418583,0.026312479,0.025872231
TBX21,0.018186339,0.032917746,0.016907666,0.003290575,0.038985096,0.020330776
TBX22,0.0,0.0,0.0,0.0,0.0,0.0
TBX3,0.0,0.0,0.005720204,0.001670829,0.0,0.007371117
TBX4,0.028920879,0.016104942,0.014476734,0.00483139,0.015606751,0.017054292
TBX5,0.0,0.0,0.0,0.0,0.0,0.003253501
TBX5-AS1,0.0,0.0,0.0,0.0,0.0,0.0
TBX6,0.105291543,0.107744959,0.076619926,0.14903218,0.096357614,0.096499254
TBXA2R,0.281339042,0.262739972,0.333902885,0.347670799,0.216972573,0.252375589
TBXAS1,0.186929161,0.153553658,0.096249402,0.140498757,0.205117072,0.140539495
TC2N,0.860688767,0.763665758,0.489601455,0.379322095,0.697940748,0.429860692
TCAF1,3.995533077,3.911658728,2.478991989,2.421439296,4.491813463,2.552171529
TCAF2,0.114342112,0.111074853,0.106283927,0.133345604,0.078802501,0.104958326
TCAF2P1,0.013023878,0.01031121,0.010593211,0.019448597,0.011420387,0.001560041
TCAIM,3.193613269,3.123662557,2.357258277,2.187839595,3.136480916,2.056860818
TCAM1P,2.154072353,2.275835804,2.66076536,2.951633581,2.531928522,2.803962983
TCAP,0.092807672,0.177515192,0.047968559,0.089380112,0.241241874,0.079025939
TCEA1,27.27447251,26.67210145,21.64775408,22.43845404,28.69869598,20.5171503
TCEA2,4.020562918,3.712224665,3.415786123,4.29357362,3.522471573,3.968323079
TCEA3,0.64007499,0.622348929,0.670117764,0.643103319,0.864914878,0.717772844
TCEAL1,4.437648298,3.669962921,6.548883087,7.074306195,3.421717359,6.551680435
TCEAL2,0.0,0.007744778,0.0,0.009268414,0.0,0.0
TCEAL3,2.881382148,3.181399965,2.788298128,2.952528289,2.758190829,2.585396362
TCEAL4,9.054088364,9.46606598,9.6181898,10.80505645,9.985092218,9.963026573
TCEAL5,0.031654561,0.078840519,0.058885784,0.060057835,0.046277705,0.030326012
TCEAL6,0.016726902,0.005047993,0.005184894,0.018146364,0.006520267,0.042736891
TCEAL7,0.363202556,0.342937677,0.2875063,0.134056697,0.388633893,0.281330486
TCEAL8,14.14784907,12.34305478,11.13817525,10.25401621,11.5262962,9.542724953
TCEAL9,8.870264186,9.080279747,7.831299778,9.003298842,9.857078497,8.664018867
TCEANC,0.301682401,0.341240523,0.261890002,0.214375842,0.207488498,0.212562544
TCEANC2,1.156988983,1.230611542,1.430930535,1.332775844,1.120690317,1.403596782
TCERG1,18.65289481,17.80705429,22.81399424,21.29738062,17.60935121,20.0694433
TCERG1L,0.0,0.0,0.00276336,0.0,0.0,0.008544482
TCERG1L-AS1,0.0,0.0,0.0,0.0,0.0,0.0
TCF12,10.14256739,9.813573782,7.67741594,7.492040234,10.00261476,6.977629407
TCF15,0.0,0.0,0.0,0.0,0.0,0.0
TCF19,0.611932658,0.577023168,0.884571664,0.957055616,0.634479058,0.903565197
TCF20,2.194937347,2.061503144,2.716654928,2.555519973,2.116610769,2.457565385
TCF21,0.002055837,0.001860281,0.007644445,0.011162278,0.004807373,0.00985002
TCF23,0.0,0.0,0.0,0.0,0.0,0.0
TCF24,0.003202507,0.0,0.011909558,0.003476541,0.007489208,0.009205985
TCF25,10.5796369,10.02699879,8.558940657,9.351916308,11.79549888,8.797374921
TCF3,8.398839141,8.056258165,7.944672445,8.477502031,7.642022893,8.168928931
TCF4,1.700054885,1.664244456,1.259376503,1.193100403,1.709339602,1.119343631
TCF4-AS1,0.0,0.0,0.0,0.0,0.0,0.0
TCF7,1.3354033,1.090879963,1.373107116,1.400194525,1.235883219,1.28457566
TCF7L1,0.471040029,0.554866965,0.291120836,0.357141429,0.489220331,0.360586514
TCF7L1-IT1,0.0,0.0,0.0,0.0,0.0,0.040093339
TCF7L2,6.140345088,5.616429731,6.210415704,5.853493229,5.573279096,5.688544482
TCFL5,7.5853158,7.432439787,5.919299085,5.828473336,7.288297454,5.293212599
TCHH,0.019582411,0.008392213,0.014370038,0.015673182,0.026509442,0.010864283
TCHHL1,0.0,0.0,0.0,0.006798483,0.0,0.007999046
TCHP,3.39086255,3.462078756,5.138064233,5.292940882,3.367676772,5.107549278
TCIM,0.0,0.00403955,0.016597451,0.014528168,0.046964576,0.0
TCIRG1,2.199263725,1.963060586,2.334945069,2.442184,2.039621451,2.301383161
TCL1A,0.0,0.0,0.0,0.0,0.0,0.0
TCL1B,0.0,0.00716732,0.007360723,0.0,0.0,0.022744509
TCL6,0.252104094,0.238501202,0.270581542,0.243881733,0.217053563,0.226203261
TCN1,0.048801931,0.014727534,0.085720082,0.111773921,0.044387436,0.077930424
TCN2,2.729774957,2.572730041,2.220347341,2.199976695,2.887755003,1.875208103
TCOF1,23.48854328,21.78207484,33.27015208,38.16987512,24.86076849,35.33270273
TCP1,83.35739336,80.3126621,122.310694,123.6833577,79.95589561,116.4747752
TCP10,0.0,0.0,0.0,0.0,0.0,0.0
TCP10L,0.002861536,0.00258966,0.0,0.003106685,0.0,0.0
TCP10L2,0.0,0.0,0.0,0.0,0.0,0.0
TCP11,0.134934559,0.09159823,0.223033072,0.264439422,0.179693811,0.150841098
TCP11L1,3.245294087,3.042685912,3.430746469,3.084554992,3.369254609,3.158482975
TCP11L2,1.261024659,1.110904034,1.151585881,0.975320932,1.167816063,0.86080937
TCP11X2,0.0,0.0,0.0,0.0,0.0,0.0
TCTA,7.612098969,8.066745866,13.81525393,14.13846588,8.63075103,13.19883473
TCTE1,0.029819169,0.040492155,0.018485209,0.070102582,0.029058372,0.061903699
TCTE3,0.206568999,0.181849327,0.221854895,0.294088567,0.298626509,0.230049616
TCTEX1D1,0.0,0.0,0.0,0.0,0.0,0.0
TCTEX1D2,1.826039401,1.932433101,3.300202978,3.038896437,1.990176617,2.314479088
TCTEX1D4,0.049599251,0.109081535,0.085670184,0.046102277,0.17402138,0.095038194
TCTN1,5.650258895,5.121448338,3.918196298,3.648759799,5.057023342,3.562629551
TCTN2,2.692925881,2.64941629,1.657551963,1.761158683,2.689167612,1.670585368
TCTN3,8.04585399,8.288341769,7.671663912,7.634515639,8.380663154,7.298372629
TDG,7.408588782,7.335387266,7.411663832,6.852385761,7.020127006,6.444229434
TDGF1,0.003637641,0.0,0.0,0.0,0.0,0.0
TDGF1P3,0.0,0.0,0.0,0.0,0.0,0.0
TDH,0.0,0.0,0.0,0.00704204,0.007593223,0.0
TDO2,0.03994138,0.012047654,0.0,0.009637963,0.033727714,0.0
TDP1,4.430616105,4.188463949,5.506291436,5.413735404,4.08106019,4.887887487
TDP2,27.58113462,26.93910074,30.19849328,28.8715866,24.69854937,26.59363558
TDRD1,0.0,0.0,0.0,0.001778951,0.0,0.0
TDRD10,0.0,0.002795927,0.0,0.003353806,0.0,0.002960248
TDRD12,0.041741085,0.018894455,0.033962708,0.033965798,0.018304496,0.014997531
TDRD15,0.0,0.000910059,0.009349809,0.006555721,0.004704077,0.001927862
TDRD3,2.36813769,2.450709609,2.729867952,3.069763661,2.74048558,2.837122824
TDRD5,0.015549777,0.029703194,0.022485013,0.015010839,0.046461266,0.018212029
TDRD6,0.048082394,0.040392425,0.023622691,0.016416038,0.053804697,0.021722192
TDRD7,1.288330326,1.246850889,1.386434422,1.306055888,1.138464518,1.200198614
TDRD9,0.009269772,0.0,0.011489035,0.001677927,0.003612644,0.005921952
TDRG1,0.008723164,0.0,0.040571617,0.104007712,0.040811105,0.04178393
TDRKH,4.636902181,4.345484072,5.294692529,5.42646177,4.795881483,4.862393866
TDRKH-AS1,0.934113129,0.797180808,0.693747642,0.845435103,1.155313219,0.746864685
TDRP,0.306760909,0.257617156,0.516998652,0.522417641,0.430917764,0.545608073
TEAD1,12.76917176,11.83718575,16.27775798,15.59011859,12.60507264,14.37781372
TEAD2,16.36496064,16.65160728,14.15448189,13.46420562,14.60649432,13.26744345
TEAD3,1.77172976,1.480524709,3.051391657,3.177397507,1.568641154,2.929311652
TEAD4,17.68760373,17.23753361,29.24903468,30.17250073,17.54288557,28.94242409
TEC,1.19383196,0.914945993,1.051889222,1.095729494,0.968585406,1.012677644
TECPR1,0.611942746,0.535325256,0.428675925,0.566955843,0.580658206,0.477142423
TECPR2,1.449410456,1.391998695,1.905151645,2.082022393,1.532585779,1.971700909
TECR,39.79169774,38.91984355,32.79828688,31.59713927,33.55505914,30.96819213
TECRL,0.0,0.0,0.0,0.002974917,0.0,0.0
TECTA,0.076065876,0.077928979,0.074863695,0.086267137,0.100702227,0.079324441
TECTB,0.0,0.002502535,0.0,0.0,0.0,0.005299556
TEDC1,1.306799618,1.165021193,1.789601335,2.443636838,1.242703793,2.025310964
TEDC2,2.695986604,2.45476008,3.531870601,3.059838184,2.511249523,3.277230273
TEDDM1,0.0,0.0,0.0,0.0,0.0,0.0
TEF,1.386248269,1.606124788,0.880127342,0.975080916,1.692836587,0.777043415
TEFM,5.785607615,5.657559794,6.670581346,8.101377663,6.658051894,7.378101791
TEK,0.043191312,0.030705531,0.024376028,0.03183079,0.027052467,0.033997998
TEKT1,0.01233627,0.0,0.0,0.013380961,0.0,0.0
TEKT2,0.0,0.02057428,0.005283031,0.01232607,0.019930946,0.005443146
TEKT3,0.05559799,0.083882136,0.025848479,0.030165855,0.086685606,0.039953519
TEKT4,0.111243663,0.139660637,0.046709314,0.054532176,0.046156315,0.058454092
TEKT4P2,11.86289886,11.45415026,16.53279429,15.55281338,10.63429151,14.55051589
TEKT5,0.0,0.004752356,0.004881329,0.017086003,0.042970235,0.01005913
TELO2,2.665191945,2.642425269,3.262590255,3.922079563,3.012397933,3.722886626
TEMN3-AS1,0.0,0.0,0.0,0.0,0.0,0.0
TEN1,0.0,0.0,0.0,0.0,0.0,0.0
TEN1-CDK3,0.0,0.0,0.0,0.0,0.002659376,0.0
TENM1,0.475840064,0.483047144,0.20941938,0.181641601,0.476194322,0.19858073
TENM2,1.47953938,1.260705417,1.471815677,1.245922073,1.42721541,1.266028059
TENM3,10.34053532,9.819403938,7.098537565,6.646508167,10.45297795,6.408922302
TENM4,0.232937455,0.211201644,0.285285518,0.258717283,0.213841705,0.265173919
TEP1,1.945168998,1.847481488,2.522790905,2.390841745,2.073808599,2.307638746
TEPP,0.062423014,0.211921774,0.067720693,0.084659061,0.109496035,0.059809444
TEPSIN,3.107493881,2.39235746,3.253088291,3.564939831,2.641115543,3.538584457
TERB1,0.0,0.002903774,0.02684631,0.003482995,0.018757815,0.006148725
TERB2,0.0,0.0,0.0,0.0,0.0,0.0
TERC,41.75079828,34.79445155,37.7030358,57.08676577,39.5395263,49.78164907
TERF1,11.17612971,10.49825448,11.64438948,11.57768907,10.04820854,10.86316914
TERF2,14.71160158,13.90117353,15.98032858,14.69069548,12.03099605,13.84364958
TERF2IP,15.05327494,14.00898266,22.91029816,23.51134723,13.3645481,22.20923642
TERT,0.388087057,0.334358576,0.547181039,0.399269356,0.399471004,0.418150425
TES,39.72814473,38.09486261,47.03083809,46.44061923,37.9372949,43.44383088
TESC,0.085061318,0.025685851,0.026376663,0.071696791,0.132657601,0.054324253
TESC-AS1,0.0,0.0,0.0,0.0,0.0,0.0
TESK1,4.22298144,3.979385851,6.994168699,7.515943868,4.014908534,6.922823398
TESK2,0.672649122,0.754704202,0.63455202,0.557869868,0.682002966,0.573201774
TESMIN,0.825741446,0.761416564,0.72084381,0.701870383,0.841179616,0.683945628
TESPA1,0.0,0.0,0.0,0.0,0.0,0.001517482
TET1,1.241560603,1.097002732,0.431890313,0.412689324,1.301163624,0.419630894
TET2,4.275491301,3.991758914,3.290358685,2.909641564,3.921083553,2.803584344
TET2-AS1,0.0,0.013589957,0.0,0.032437546,0.070148019,0.0
TET3,2.604427806,2.3004057,2.97109971,2.862433668,2.58409611,2.661702064
TEX10,17.3815268,16.43962963,24.02314259,23.6138058,16.10433641,22.17128267
TEX101,0.0,0.0,0.0,0.0,0.0,0.0
TEX11,0.0,0.004391258,0.0,0.0,0.0,0.0
TEX12,0.048709584,0.08088165,0.18878,0.026403127,0.047474833,0.077774764
TEX13A,0.0,0.0,0.0,0.0,0.0,0.024002938
TEX13B,0.0,0.045857787,0.033640732,0.0,0.025381124,0.013861188
TEX13C,0.420135698,0.341009288,0.861484918,0.920975818,0.335900713,0.80372526
TEX13D,0.0,0.0,0.003284454,0.0,0.0,0.0016929
TEX14,0.08758723,0.095367155,0.102115982,0.096739181,0.114553567,0.119496778
TEX15,6.093183552,5.869271822,5.852779056,5.224904303,5.880507829,5.120619231
TEX19,1.547252379,1.362477757,0.992967163,0.835030096,1.376608861,0.749321585
TEX2,7.626422406,7.028355485,12.37718886,12.54152662,7.697886329,11.93119062
TEX21P,0.146996264,0.074902154,0.18802122,0.049785154,0.204171474,0.070409894
TEX22,0.07580968,0.071353108,0.073298728,0.111928622,0.127643609,0.061019101
TEX26,0.004702561,0.012770913,0.043726353,0.056131337,0.010998038,0.018023035
TEX26-AS1,0.0,0.0,0.0,0.0,0.0,0.003489226
TEX261,21.2083115,20.46847948,28.69404334,28.26545578,21.54961575,26.04612266
TEX264,7.579615456,7.275556792,9.667141649,9.380371969,8.128839544,8.800251161
TEX28,0.0,0.0,0.004837192,0.0,0.0,0.0
TEX29,0.199501374,0.199785837,0.05861338,0.09100587,0.34390305,0.070408557
TEX30,14.49872478,13.55865048,22.7771276,22.2691064,13.85292077,20.56387733
TEX33,0.0,0.0,0.0,0.0,0.0,0.0
TEX35,0.0,0.0,0.0,0.013648646,0.00735798,0.0
TEX36,0.02110527,0.0,0.019628995,0.022887112,0.0,0.026960229
TEX36-AS1,0.0,0.0,0.0,0.0,0.0,0.0
TEX37,0.755522625,1.033551473,0.434663769,0.297383268,0.996408736,0.407874609
TEX38,0.0,0.0,0.0,0.0,0.043456513,0.0
TEX41,0.003074794,0.0,0.0,0.005009141,0.005392428,0.001473239
TEX43,0.158942934,0.108495476,0.185369836,0.1281212,0.372424271,0.152082945
TEX44,0.0,0.0,0.0,0.0,0.0,0.0
TEX45,0.124605157,0.153412229,0.027807884,0.075712696,0.064112989,0.090735729
TEX46,0.541546205,0.376453206,0.593979291,0.37742441,0.261136583,0.487842299
TEX47,0.0,0.0,0.0,0.0,0.0,0.0
TEX48,0.283970322,0.243195106,0.469922458,0.614415351,0.332262622,0.302187181
TEX49,0.0,0.0,0.0,0.0,0.0,0.0
TEX50,0.0,0.0,0.0,0.0,0.0,0.0
TEX51,0.0,0.0,0.0,0.0,0.0,0.0
TEX53,0.0,0.0,0.0,0.0,0.0,0.0
TEX9,1.234077661,1.18012832,0.729043962,0.896121018,1.388833323,0.84015078
TF,0.048386044,0.057793075,0.098954377,0.075664321,0.083727519,0.09087756
TFAM,9.141951158,8.494317519,11.42359357,12.47288836,9.592177475,11.48072089
TFAMP1,0.003579208,0.0,0.0,0.007770147,0.020925775,0.006859137
TFAP2A,0.29486676,0.326797333,0.301672858,0.253907315,0.344752778,0.27252756
TFAP2A-AS1,0.409995503,0.284638786,0.241496071,0.251959591,0.295685433,0.229135948
TFAP2A-AS2,0.447574334,0.337175147,0.38122875,0.363905903,0.420193569,0.420434275
TFAP2B,0.003783537,0.0,0.0,0.0,0.001474509,0.004834245
TFAP2C,1.154867509,0.882271218,1.974985994,2.265706688,1.227847175,2.063981561
TFAP2D,0.0,0.003579082,0.0,0.0,0.0,0.007577597
TFAP2E,0.018236227,0.056118982,0.040692143,0.087094725,0.034117813,0.034947522
TFAP4,5.88312082,5.768338227,6.839930084,7.672448255,5.847077287,7.618897769
TFB1M,1.168586885,1.008732494,1.246238588,1.128930046,1.372580346,1.179921331
TFB2M,12.57144645,12.3392733,17.35550039,18.69286794,13.31005156,17.72890051
TFCP2,7.591906824,7.38845038,8.125145566,8.005287123,7.472170525,7.166627148
TFCP2L1,0.078344724,0.052811331,0.075676054,0.06758379,0.074532709,0.075077542
TFDP1,34.17625241,34.20205727,45.75088763,48.20176004,34.94834416,45.61716732
TFDP2,4.533846061,4.260359553,4.088297072,3.958283343,4.66671943,3.854785944
TFDP3,0.004980612,0.004508868,0.0,0.0,0.00582425,0.0
TFE3,13.08688307,12.2282321,18.40621934,18.08221001,11.98683224,16.51446531
TFEB,0.825987342,0.647667902,0.583812472,0.632644377,0.618499459,0.563792359
TFEC,0.009511472,0.009561552,0.010805705,0.010331448,0.004942323,0.006076477
TFF1,0.0,0.03159354,0.0,0.037388098,0.0,0.0
TFF2,0.100146378,0.469258641,0.38845291,0.216628471,0.195305211,0.207805681
TFF3,0.0,0.0,0.0,0.0,0.0,0.0
TFG,39.09170037,36.65648127,42.45465677,41.18225859,34.85605359,38.91824992
TFIP11,4.562034983,4.223287145,5.590463746,6.399081649,4.781250903,5.869371505
TFPI,6.675180421,6.611505721,5.709042046,5.387450413,6.248822947,5.182573777
TFPI2,40.345327,37.06047297,51.21367592,47.64979754,37.01730319,46.81684099
TFPT,2.321551282,2.609906966,3.735268343,4.522704962,2.673895071,4.164559656
TFR2,0.251749546,0.21154755,0.214933462,0.189663799,0.234281693,0.20184881
TFRC,60.16234081,57.62627461,76.18706595,75.36964924,59.84962059,71.9518944
TG,0.009311455,0.003829164,0.001573625,0.009195248,0.005937959,0.012167884
TGDS,8.023446477,7.453390653,10.12275604,8.6243125,7.27605166,8.546816401
TGFA,2.581054234,2.511449553,6.17828267,5.690254965,2.551761865,5.59055305
TGFA-IT1,0.0,0.03159354,0.226776833,0.037388098,0.122066249,0.033246661
TGFB1,18.15539779,17.92679594,13.31606443,13.06305117,15.60934489,12.95437042
TGFB1I1,6.258050243,6.030527405,5.414563125,5.07085485,5.289382195,5.087322435
TGFB2,14.51160975,14.20960644,11.19092535,10.48871977,13.07040938,10.12887634
TGFB2-AS1,2.04209711,1.521818652,2.68342491,1.835770648,1.900309472,1.829674154
TGFB2-OT1,0.0,0.0,0.0,0.0,0.0,0.0
TGFB3,0.511255056,0.362264977,0.515442934,0.524586412,0.516442137,0.446685458
TGFBI,376.4822874,359.3983778,346.7071455,351.6462165,355.7275745,315.9641241
TGFBR1,8.530712985,7.774266267,9.227156809,8.926611401,8.771441432,8.882014446
TGFBR2,4.417059263,4.37499838,14.57162806,13.4150872,3.940979636,12.60511254
TGFBR3,2.758095606,2.817958675,3.100293425,3.182602311,3.234522095,2.831180651
TGFBR3L,0.021521751,0.064966203,0.0,0.031117153,0.016780104,0.041238149
TGFBRAP1,3.552246454,3.160972607,5.528939014,5.478982801,3.418912582,5.206219392
TGIF1,6.227250424,6.103690819,7.734471161,8.443620634,6.035074233,7.826498385
TGIF2,6.505310293,6.430704863,6.677738728,6.947054248,6.45190529,6.565558306
TGIF2-C20ORF24,0.0,0.0,0.0,0.0,0.0,0.0
TGIF2LX,0.03741543,0.0,0.046422215,0.0,0.0,0.023892475
TGIF2LY,0.121643143,0.09921889,0.1018717,0.184418549,0.170762822,0.081562879
TGM1,0.066741404,0.138415559,0.062047341,0.057364776,0.11055263,0.103923754
TGM2,26.14690853,24.87502385,70.35883027,78.7852946,26.89623247,74.25258149
TGM3,0.0,0.0,0.0,0.0,0.0,0.0
TGM4,0.104662069,0.113194272,0.156627356,0.199559677,0.098496354,0.181011919
TGM5,0.008376399,0.0,0.0,0.01515697,0.003264694,0.002675482
TGM6,0.0,0.0,0.0,0.0,0.0,0.0
TGM7,0.0,0.0,0.0,0.0,0.0,0.0
TGOLN2,29.88085103,28.13654813,38.47337977,35.42259434,27.70614722,33.72378476
TGS1,6.808581333,6.514327239,8.730629428,8.849517538,7.611495031,8.500586336
TH,0.059809427,0.116011335,0.035749897,0.115907422,0.049955392,0.081867667
TH2LCRR,0.021726759,0.0,0.0,0.0,0.0,0.010406241
THADA,4.208892485,4.031551146,5.27977571,5.687999634,4.428082754,5.227634691
THAP1,6.277553544,5.99879407,8.520064622,8.754324603,5.672294819,7.862337702
THAP10,8.089448418,7.393371526,7.803304173,6.59131848,6.189431154,6.52846453
THAP11,9.38846171,8.996902372,11.53983396,11.80282643,8.229952308,10.81144016
THAP12,22.22428752,21.10116718,29.07332168,28.87696208,22.96265767,27.19083608
THAP2,1.871578108,1.841857598,1.842817954,1.666390831,1.614499221,1.679927726
THAP3,1.62958827,1.491029707,1.709108563,1.766533743,1.38380486,1.670233022
THAP4,10.16561512,9.706889673,16.22565872,16.44857619,8.986680932,15.35300463
THAP5,8.851842428,8.58543425,7.932914657,7.451850853,8.540679898,7.226992564
THAP6,2.159851835,2.092372809,2.339263359,2.228559503,2.269231462,2.029967296
THAP7,5.110397357,4.898290814,5.369182885,6.338755491,4.878462075,6.632661566
THAP7-AS1,0.776407029,0.798314026,0.606684408,0.576928289,0.55795101,0.568486742
THAP8,0.834194118,0.800027359,0.519897525,0.621441799,0.838375923,0.626469863
THAP9,0.935890069,0.943575915,0.775843266,0.670094233,0.874947891,0.673964547
THAP9-AS1,6.983266011,6.670944125,9.568268651,9.880124549,7.295584144,8.911944743
THBD,0.003694879,0.0,0.0,0.00200627,0.0,0.0
THBS1,43.92891916,41.67858528,99.6946979,96.96210126,43.7977795,91.78002545
THBS2,0.265767114,0.307560538,0.174650213,0.143660906,0.276036347,0.176498652
THBS3,1.88972127,1.583893856,0.74984913,0.84360269,1.73927301,0.711623272
THBS4,0.549633647,0.428171382,0.564724634,0.518318329,0.449359633,0.465305075
THCAT155,0.0,0.0,0.0,0.0,0.0,0.0
THCAT158,0.329033074,0.28532619,0.292919404,0.201274662,0.368221124,0.246635031
THEG,0.006687705,0.0,0.055977323,0.007253016,0.023463638,0.025629311
THEG5,0.0,0.0,0.0,0.0,0.0,0.0
THEGL,0.106009163,0.122643397,0.093106213,0.070274907,0.158408008,0.112853298
THEM4,1.972560905,1.800125402,3.527641396,3.609632178,1.994989717,3.437191943
THEM5,0.0,0.0,0.0,0.0,0.0,0.015518486
THEM6,3.255910925,3.124492033,4.079617735,4.264652178,2.807180118,3.848533347
THEMIS,0.001589552,0.0,0.002954941,0.004316776,0.0,0.002284893
THEMIS2,0.528523524,0.411446646,0.200768403,0.296157663,0.35882493,0.228715584
THG1L,3.770928316,3.745725674,3.87066644,3.808430817,3.467931218,3.454499581
THNSL1,1.949773873,1.945746732,2.953160603,2.861186974,1.838592563,2.76831417
THNSL2,1.627984686,1.754528963,1.174054165,1.300382778,1.532441596,1.18057758
THOC1,17.49851446,16.76221566,24.49196467,22.4359848,16.81370762,21.10704602
THOC2,14.9880828,13.81234299,16.26016521,15.70058362,15.01873098,14.28057669
THOC3,9.955567578,10.81563829,12.26327401,14.75506444,11.54325318,13.57685005
THOC5,19.81940281,19.46538666,21.28810421,22.54768086,21.71989817,20.80147837
THOC6,11.81506238,11.11513494,11.56291098,13.55283059,12.48366836,12.99359248
THOC7,36.31673039,35.8914036,39.32096554,41.75607459,37.6989519,38.91280522
THOC7-AS1,0.0,0.0,0.0,0.0,0.0,0.0
THOP1,7.34773775,6.842073912,9.680401154,11.72332936,7.153095796,10.79192433
THPO,0.03284255,0.006605723,0.003392804,0.011882822,0.029868861,0.003496598
THRA,7.030556096,6.666324356,3.412189696,3.519761101,6.424850711,3.451161381
THRA1/BTR,0.0,0.0,0.044359647,0.0,0.0,0.0
THRAP3,26.38730974,25.75039454,24.1440647,25.21922283,28.13789155,23.78998151
THRB,2.279979162,2.011324315,3.196181494,3.117993454,2.073926509,2.922542642
THRB-AS1,0.291775618,0.169223339,0.28234815,0.176963906,0.109222456,0.178872763
THRIL,0.004092392,0.0,0.00380505,0.022207432,0.0,0.007842438
THRSP,0.0,0.007054037,0.0,0.0,0.0,0.007461853
THSD1,1.904465895,1.913710482,0.920960887,1.129766015,1.925247088,0.940645042
THSD4,1.083912782,1.023724036,1.449000978,1.520089684,1.06294692,1.398962087
THSD4-AS1,0.0,0.0,0.0,0.0,0.0,0.0
THSD4-AS2,0.007484181,0.01016103,0.013916903,0.0,0.0,0.04661304
THSD7A,0.03691272,0.028537025,0.045538128,0.043015492,0.04158591,0.034730342
THSD7B,0.004767057,0.009704318,0.022155482,0.020711314,0.008360085,0.017130683
THTPA,3.390078194,3.238593413,2.938695305,3.598610318,3.52983796,3.442949174
THUMPD1,8.990638191,8.73941989,11.79067105,11.40962536,9.062610562,10.81134152
THUMPD2,2.835542457,2.870882617,3.930510252,3.468679139,2.795968963,3.329906893
THUMPD3,9.318770875,8.669443144,11.29237947,11.99978744,9.618364744,11.20978472
THUMPD3-AS1,5.00226102,4.408062788,5.378191579,5.492844505,4.997118264,4.749463084
THY1,0.611338994,0.591606889,0.497898237,0.487393216,0.516102948,0.484938476
THYN1,17.97663755,18.12217134,21.43742712,23.55557116,18.0370329,21.45304422
TIA1,7.044443152,6.567671522,6.128885363,5.933502902,6.731431476,5.643604058
TIAF1,0.100003245,0.11140377,0.12158847,0.121065161,0.220377716,0.117933927
TIAL1,10.60960064,10.58004348,13.30207689,15.18827052,11.92026063,13.75022058
TIAM1,2.863549463,2.726437927,3.980397954,3.914274941,3.017799601,3.755489734
TIAM2,0.315886586,0.356436427,0.342748124,0.365283195,0.370722266,0.26127282
TICAM1,1.538530507,1.487575468,2.897676463,2.859037938,1.386603945,2.705971068
TICAM2,0.042727832,0.03866534,0.02648075,0.02319728,0.036080977,0.015922433
TICRR,4.49807385,4.281311421,4.734871264,4.728130507,5.030892594,4.507689505
TIE1,0.357643792,0.357501064,0.732805942,0.815413224,0.468506938,0.802059135
TIFA,10.09565615,10.4760803,9.771099968,9.075836542,10.28757062,8.616828706
TIFAB,0.0,0.0,0.0,0.0,0.0,0.0
TIGAR,1.647607271,1.511095658,2.487382008,2.597579027,1.58214108,2.334956659
