gene,mean_DOXminus,mean_DOXplus_MUC1kd,log2FC,p_value,padj,n_DOXminus,n_DOXplus_MUC1kd
TCAP,0.22518982110684052,0.10027747163549965,-0.12491234947134087,0.1337864233130405,0.28913814886008277,3,3
LINC00115,1.3900457337818624,1.4807212372473604,0.09067550346549802,0.13383887208303438,0.2892270148595362,3,3
PPP1R36,0.0684548561504859,0.1366400606534894,0.06818520450300351,0.13390772741832624,0.2893513175499435,3,3
TPTE2P1,0.016032422320715615,0.00825619852210638,-0.007776223798609235,0.13399687645310907,0.2895194466436706,3,3
PCMT1,4.394754639446618,4.496750525987355,0.10199588654073644,0.13401395667503696,0.289531845463807,3,3
RHBDF1,0.9955573153444846,0.9037672848389416,-0.09179003050554291,0.13403903353454863,0.2895615171422491,3,3
MIR181A1HG,1.8208283568887556,1.4371167929484763,-0.3837115639402793,0.1341320644908339,0.2897379710883405,3,3
DDX25,0.03461789777449733,0.010939511337253295,-0.023678386437244035,0.13417774919425898,0.28981213143506585,3,3
GPR83,0.0937569539070268,0.05703076082392252,-0.036726193083104285,0.13420234270750614,0.2898407279726918,3,3
XPA,1.4881814633592627,1.6062445553532212,0.11806309199395848,0.1343502699602696,0.2901274588226086,3,3
C1ORF123,3.6072901604709173,3.5178985789006654,-0.08939158157025195,0.13435783524760572,0.2901274588226086,3,3
LINC00963,1.2874468870273696,1.1696378084634371,-0.11780907856393252,0.13438233674405686,0.29015582275245566,3,3
SV2C,0.01258609544171932,0.004702580692875443,-0.007883514748843877,0.13449786701712915,0.29038071289016176,3,3
LOC105375800,0.02941084153545047,0.0545652227327133,0.025154381197262835,0.13453616812090877,0.29043884141992043,3,3
LOC105369187,0.3640058213628161,0.19212002353928856,-0.17188579782352756,0.13462930557420205,0.29061533170118636,3,3
WWOX,0.7065152098009403,0.8089559049974185,0.10244069519647825,0.134640742018333,0.2906154445120491,3,3
FAM13A,1.3713383782577873,1.276387079850336,-0.0949512984074512,0.1347057638146567,0.2907312088823602,3,3
CDPF1,1.0079241963149335,1.1895415339031328,0.1816173375881993,0.13475136118897155,0.2908050341053399,3,3
AHNAK,6.010657543651835,6.252239842251387,0.24158229859955238,0.13478483629973934,0.29085268817073084,3,3
MCOLN2,1.0519924692082705,1.1936478051146153,0.14165533590634483,0.13487635918070473,0.291025585087062,3,3
PEX1,2.07451564649293,1.9757390277506162,-0.09877661874231403,0.13496715950533164,0.29119689383469455,3,3
RNF224,0.09526852611431873,0.199301651847964,0.10403312573364527,0.1350595103328464,0.29137151861547395,3,3
CTNND1,0.19670204596223625,0.28885557509919213,0.09215352913695588,0.13508109659687623,0.2913934623901518,3,3
MIF-AS1,0.3890936044822177,0.3156929357456632,-0.07340066873655449,0.13527680872150008,0.2917868187982152,3,3
PRRC2B,4.600966550853044,4.492695346162196,-0.10827120469084761,0.13528630473580677,0.2917868187982152,3,3
MUM1,1.8777000427641253,1.6509682477109706,-0.22673179505315466,0.13530893269707306,0.29181096847941884,3,3
CMTM1,1.3002895611878038,1.5065726260319734,0.20628306484416958,0.1353705553567336,0.2918947806363581,3,3
TMEM140,0.0380029306635569,0.06159039625790178,0.02358746559434488,0.13537066389665636,0.2918947806363581,3,3
GABPA,2.827607056914941,2.728508362154622,-0.09909869476031918,0.13544086440214298,0.29202148534272854,3,3
C1QTNF1-AS1,0.7935937073149736,0.9943349594965135,0.20074125218153993,0.13545301549649746,0.29202301998096336,3,3
PRPSAP1,3.2254853955013125,3.333294526938349,0.10780913143703641,0.13550491335384152,0.29209775766305257,3,3
FKBP5,2.241419122542641,2.1603088171439517,-0.08111030539868924,0.13551056659368269,0.29209775766305257,3,3
LINC01707,0.14942056728267594,0.04744568143775427,-0.10197488584492168,0.13558181284918328,0.2922266564010428,3,3
8-Sep,3.081205673872432,3.165452451395293,0.08424677752286103,0.13560196998154014,0.2922454275803087,3,3
ZNF202,1.939490421550195,2.0896224249988236,0.15013200344862865,0.13564831807055316,0.2923206368145434,3,3
IFI16,2.67541125176476,2.6119334207284814,-0.06347783103627869,0.13580459155971802,0.2926327013873961,3,3
SEMA4D,1.2347934781103465,1.1657310907471672,-0.06906238736317927,0.13586011507510162,0.29272763484446274,3,3
LINC00535,0.3123498215915319,0.23158623632906497,-0.08076358526246694,0.13589201222824826,0.2927716506171594,3,3
UQCRC2,3.906756018390046,3.9892242612806363,0.0824682428905903,0.13590581599262525,0.29277668106833227,3,3
FNTB,0.10100680718671011,0.12946850354962267,0.028461696362912556,0.13598289323762908,0.2928932921507083,3,3
KIAA0100,4.290315823148248,4.380422373835541,0.09010655068729267,0.1359802459155448,0.2928932921507083,3,3
FAM66A,0.08561083470845521,0.0,-0.08561083470845521,0.1360395788410263,0.2929906663843516,3,3
SLIT3,0.003398581792557137,0.008459876465738122,0.005061294673180984,0.1361387324749514,0.2931794805652572,3,3
ZNF394,2.248549261338298,2.4169624515969406,0.16841319025864276,0.1361546455096837,0.29318901649693846,3,3
MAN2A1,2.805208571309231,2.7110039348060933,-0.0942046365031377,0.13617164423799355,0.2932008885043437,3,3
FGL2,0.029447550565855865,0.006092833684651102,-0.023354716881204763,0.13622272628904172,0.2932366773510968,3,3
ZFAS1,4.340608478537745,4.624971779465652,0.2843633009279074,0.13620571502509676,0.2932366773510968,3,3
CDC73,3.662399445861635,3.5868882473456183,-0.07551119851601662,0.13622255367303754,0.2932366773510968,3,3
SLC44A1,2.3783400520611497,2.439022788124143,0.060682736062993126,0.13625016939239804,0.29327102228070295,3,3
EHD2,4.723405879747843,4.9290500186417985,0.20564413889395539,0.13630465496557037,0.29334889745934295,3,3
FKBP11,1.8523672945625203,1.655351517374432,-0.19701577718808827,0.1363093317793296,0.29334889745934295,3,3
THEGL,0.1748021844127201,0.1268928068577744,-0.047909377554945703,0.13633998554776616,0.2933901332768587,3,3
CACHD1,0.025096814141608175,0.01131964166710644,-0.013777172474501736,0.13640210223901691,0.29349906152710925,3,3
GMPPA,2.498936196581131,2.653268908471071,0.15433271188994002,0.136473677720335,0.2936283223636504,3,3
NEURL1-AS1,0.0,0.06837417425654364,0.06837417425654364,0.13659731695753297,0.29386111066934717,3,3
SLC7A11,1.8724155494479502,1.9636707416411558,0.09125519219320566,0.13660489659640956,0.29386111066934717,3,3
SYT12,0.7287889879963195,0.5829174390345895,-0.14587154896173005,0.13669467362157023,0.29402945974144296,3,3
LOC100505622,0.05459636524111239,0.16727325570900553,0.11267689046789314,0.13686931619366263,0.29433071382291465,3,3
LMO2,0.20163934812961315,0.2790906431319423,0.07745129500232917,0.13685902195911617,0.29433071382291465,3,3
TUBA8,0.23137049203025936,0.17763755431495976,-0.053732937715299606,0.13686582052977492,0.29433071382291465,3,3
CRBN,2.7440430276938286,2.6833596463484852,-0.060683381345343346,0.136896382753322,0.294364122214185,3,3
CHST7,1.1335830142037375,1.2782970101920257,0.14471399598828816,0.13696005917751145,0.29447623942419876,3,3
RFESD,0.866656869466112,0.9817981942886806,0.11514132482256867,0.1370197458860574,0.29455495351404404,3,3
TERF1,3.5316890799912337,3.6272126685283457,0.09552358853711196,0.13701791790151965,0.29455495351404404,3,3
LOC221946,0.0662257878053032,0.14785495117075487,0.08162916336545167,0.13714387362678956,0.2947969691768848,3,3
ASB4,0.015877968980041797,0.003816880884437167,-0.01206108809560463,0.1371677738041702,0.29482351853775,3,3
TMEM129,2.760599005111853,2.950574880954452,0.1899758758425989,0.13721635268164142,0.2949031024799581,3,3
FBP1,0.08189306245796124,0.14178310937498736,0.059890046917026124,0.13723475886510103,0.2949178318299772,3,3
RMI1,3.5986670174097557,3.48301009123554,-0.11565692617421552,0.13725823854068744,0.2949434607295176,3,3
ZNF765,1.137572750649373,1.236919708873354,0.09934695822398099,0.1372822236403476,0.2949701712895205,3,3
GCAT,1.667788293612553,1.5783920102733708,-0.08939628333918215,0.13734742056886406,0.29508541931341203,3,3
AP4B1-AS1,0.029173314719574434,0.01730167789529467,-0.011871636824279764,0.13737139309612545,0.295112086422443,3,3
USP49,0.7912965805110326,0.7301018471611425,-0.06119473334989012,0.13746125082979926,0.2952554321567619,3,3
OIP5,2.434426897823645,2.599114172237812,0.1646872744141672,0.1374502687546665,0.2952554321567619,3,3
CEBPA-AS1,0.10096627896612013,0.06153539949350242,-0.03943087947261772,0.13752592664891145,0.29536949819059494,3,3
HAUS1,3.531598654399501,3.684812502464487,0.15321384806498584,0.13756778339745057,0.29543453979726747,3,3
PTS,4.146365967433362,3.984368190793121,-0.16199777664024095,0.1376251850739748,0.2955329512591209,3,3
ITK,0.09655440288381673,0.17922269694367343,0.0826682940598567,0.13767409511944664,0.2955882506483796,3,3
PRND,0.03278924324748008,0.0008238412672691523,-0.03196540198021093,0.13766752356784176,0.2955882506483796,3,3
FOXO1,1.7217359240947878,1.5979684364415003,-0.12376748765328749,0.1376943999176891,0.2956069835252516,3,3
CEBPD,3.28337870551432,3.0891382837027184,-0.19424042181160184,0.13777202880325926,0.2957487681878239,3,3
CGRRF1,2.728038426262978,2.934733244373112,0.20669481811013402,0.13778711024140627,0.29575627261772636,3,3
DSCR4,2.611929289400283,2.494612454798714,-0.11731683460156894,0.1377994173133233,0.29575782118501065,3,3
SARS,3.6038296288878082,3.738198760163145,0.13436913127533678,0.13783499723806,0.2958093156362502,3,3
NBPF11,1.1865441718927483,1.2611837952402476,0.0746396233474993,0.13792039496576716,0.295967707017998,3,3
RGL1,1.0629958855829613,0.9785773638079345,-0.08441852177502684,0.13793324696796244,0.2959704067074174,3,3
DAGLA,0.8766413453782452,0.813979857420387,-0.0626614879578582,0.13795836442633452,0.29599781892382904,3,3
C5AR2,0.08696790884878162,0.023277989481311778,-0.06368991936746984,0.13796921213470079,0.29599781892382904,3,3
ETFDH,1.668204708389241,1.6194613676908283,-0.048743340698412796,0.13807982117181056,0.29621022477932607,3,3
PCDHB2,2.9785369153428913,2.749797039864798,-0.22873987547809316,0.13818224481954902,0.2964050370349926,3,3
LRRC36,0.021945241215167915,0.0030154662456918177,-0.018929774969476097,0.13821043743074668,0.29641569744871893,3,3
DTYMK,3.8744857505339314,4.084649625304704,0.21016387477077236,0.13820478522126334,0.29641569744871893,3,3
SPHK2,0.9573084423734232,1.0265912386405176,0.06928279626709444,0.13833406367790077,0.2966559120942079,3,3
CRIP1,0.24636868304908763,0.5276184131020135,0.28124973005292586,0.13838387081635597,0.2967377953968866,3,3
UBXN7-AS1,0.14874139508407638,0.048273605107067775,-0.10046778997700861,0.13843465482658046,0.29682175948370115,3,3
NUDT3,0.3780685919426909,0.5465846130255468,0.16851602108285596,0.13845372486804688,0.2968377163375746,3,3
LACTB2-AS1,0.023573988543451867,0.008482333994240641,-0.015091654549211226,0.13849368022055086,0.29684858679011106,3,3
PER2,1.275136810778662,1.3550778369441805,0.07994102616551846,0.1384890382876,0.29684858679011106,3,3
SH3BGR,0.027783179861911266,0.06284818581118971,0.035065005949278444,0.13848251448600182,0.29684858679011106,3,3
LRRC37A11P,0.003915803465655037,0.02450905084398719,0.020593247378332152,0.13854779333091963,0.29693964135267537,3,3
LINC00696,0.022824804695229458,0.010673873798582943,-0.012150930896646515,0.13857422637986233,0.29697136089868414,3,3
LINC01931,0.03486364937112713,0.008116370300210026,-0.026747279070917104,0.13863473468049337,0.2970760939245895,3,3
KCNJ11,0.02985351276572133,0.006173107078998221,-0.023680405686723107,0.13877992904870853,0.2973622652975853,3,3
ANKMY2,2.010529354977326,2.1258850969651575,0.11535574198783127,0.1387916594424504,0.2973624408096411,3,3
CENPB,3.861634814094646,3.999073150453287,0.1374383363586409,0.13890160399154616,0.29754805292407405,3,3
AURKAPS1,0.9662172629382448,1.1148242141479792,0.14860695120973433,0.13889073371717034,0.29754805292407405,3,3
PPP4C,4.730167937097818,4.981252659740065,0.251084722642247,0.1389149365269042,0.29755164454260874,3,3
P2RY6,0.018659764170954607,0.041982881468740685,0.023323117297786078,0.13892963058203323,0.29755815164847255,3,3
KCTD6,3.0249465713843056,2.883308179824128,-0.14163839156017755,0.13905482825376317,0.29780131339446864,3,3
IGDCC3,0.04423326745994511,0.028256186294148538,-0.01597708116579657,0.13909346956678809,0.29785907986754184,3,3
APOBR,0.0077838170556581735,0.004755270027646148,-0.0030285470280120253,0.13920529556420763,0.2980735434627657,3,3
HERC1,1.6755917235719984,1.5451375257283455,-0.13045419784365286,0.13924630514422776,0.29813634804343253,3,3
RANBP6,3.047670506441255,3.1224741164770364,0.07480361003578162,0.13929402529447263,0.2982135086981967,3,3
MELTF,0.35638845284958576,0.27415350329287835,-0.0822349495567074,0.13947133135276046,0.29856806262249636,3,3
KIF3C,1.2171769934523262,1.1042758600770533,-0.11290113337527297,0.13959683767227332,0.29881167802262226,3,3
RASSF6,0.05421994985182715,0.043474339397969484,-0.010745610453857662,0.13961452236734787,0.29882447614602636,3,3
CDK7,2.4947719068710534,2.6087158497404075,0.11394394286935405,0.13963298567097007,0.2988389384815999,3,3
NEK11,0.5013167442474216,0.623321917870296,0.12200517362287444,0.139684891871036,0.2988999094454155,3,3
CHRM2,0.0,0.012245669499401639,0.012245669499401639,0.1396747211843416,0.2988999094454155,3,3
HIF1A-AS2,0.7741965922304771,0.9359375724628259,0.16174098023234884,0.1397119554523311,0.2989327632878307,3,3
LOC403323,0.1273819681736852,0.2061485331394319,0.07876656496574672,0.1397289398592612,0.29894404766403115,3,3
LOC101927865,0.48936819508234874,0.6375813074256412,0.14821311234329249,0.13988686788759527,0.2992317716972123,3,3
WEE2-AS1,0.04242737437707578,0.02740619309332563,-0.015021181283750146,0.1398829724717183,0.2992317716972123,3,3
EPB41L4A,0.1759084966412272,0.1471704892941013,-0.02873800734712592,0.14008785494050804,0.299611491364049,3,3
PRKAB1,3.4631771659840296,3.5217473991568684,0.058570233172838826,0.14008721760589402,0.299611491364049,3,3
TEX36,0.010043869110135448,0.033023850429914924,0.022979981319779477,0.14032758618278074,0.30009907179978446,3,3
NAT1,0.40873692574751214,0.4697715796453396,0.06103465389782747,0.14037352019667804,0.30010439892443985,3,3
GRB10,1.8100026186325964,1.7061902755929772,-0.10381234303961917,0.1403864401665999,0.30010439892443985,3,3
RASSF8-AS1,2.921589261196894,2.8044770889557906,-0.11711217224110326,0.14035095674220674,0.30010439892443985,3,3
DHRS11,1.6236765848354342,1.5297238720272628,-0.09395271280817141,0.1403924828673775,0.30010439892443985,3,3
SLC35D2,2.2782414210751254,2.3963316709588867,0.11809024988376127,0.14039361017809143,0.30010439892443985,3,3
C10ORF143,0.10959770812434344,0.15137395821994917,0.04177625009560573,0.1404006125178073,0.30010439892443985,3,3
ERICH6,0.2111102616086001,0.1466009943138651,-0.064509267294735,0.14047150417918383,0.30022268985042055,3,3
TIMP1,6.761268528856547,6.614713729470858,-0.14655479938568927,0.14047947470476627,0.30022268985042055,3,3
CUL7,1.5512612090195617,1.4391974740225126,-0.11206373499704902,0.14056020286913665,0.3003449283370989,3,3
LINC01719,1.982219593175408,1.7628335944298057,-0.21938599874560238,0.14055041734849605,0.3003449283370989,3,3
KANK3,0.023383669249168553,0.013016657773062957,-0.010367011476105597,0.1406004346631184,0.3004057495882228,3,3
IDO1,0.06822027117511778,0.023647701204480714,-0.04457256997063706,0.14069469619211558,0.30058199049228607,3,3
YIPF2,2.9243853246264244,3.067690197757173,0.1433048731307487,0.1408548482895377,0.3008989595929137,3,3
AACS,2.551322733527435,2.514314779674052,-0.03700795385338296,0.14089737506841618,0.30096462143306235,3,3
H2AFY2,0.02198066923816978,0.003592876615123868,-0.018387792623045913,0.1409448876081687,0.30104092125680476,3,3
MRPL42P5,0.10457438596464928,0.017945614898403295,-0.08662877106624599,0.14102540745855563,0.3011625064080649,3,3
ZBED2,0.0,0.01593608126928164,0.01593608126928164,0.14101539610995947,0.3011625064080649,3,3
GRIK4,0.0730208738348433,0.039327440217417554,-0.03369343361742575,0.14105312177542897,0.3011964945782644,3,3
LOC646029,0.021895780401793453,0.05133963338210259,0.029443852980309135,0.14106946940073767,0.30120620733205344,3,3
DGCR11,0.4644239494411348,0.5784470072655115,0.11402305782437666,0.14111003556574658,0.3012676246485221,3,3
PHTF1,1.861890875952847,1.7611034283361058,-0.10078744761674119,0.14114362826523846,0.3013141447027101,3,3
TCP11,0.18248784367189572,0.2772166614877189,0.09472881781582318,0.14117695423613585,0.3013348902792706,3,3
VPS9D1,0.3226979338222727,0.22971223590579704,-0.09298569791647565,0.14116819354260762,0.3013348902792706,3,3
C10ORF91,1.7209022602447936,1.381344753543863,-0.33955750670093066,0.14124130897807674,0.3014470475371911,3,3
PNPLA6,1.875858742497825,1.9349522542828541,0.059093511785029085,0.14133250174002457,0.301585125086394,3,3
HIST1H2AJ,5.8580593147000535,5.4368422651069634,-0.42121704959309003,0.1413198014020616,0.301585125086394,3,3
LOC339803,2.544907545794439,2.4089463020989235,-0.13596124369551532,0.141341446119305,0.301585125086394,3,3
PDXK,2.7984796468459963,2.9008002407013227,0.10232059385532644,0.14138856121233934,0.3016604421753948,3,3
RIMS3,0.1278931486172946,0.0782929963052788,-0.04960015231201578,0.1414434488745837,0.3017523285032904,3,3
MINDY4,0.0,0.009703866786733328,0.009703866786733328,0.14164813630624823,0.3021346824765075,3,3
ATP8B5P,0.13620438696982953,0.09646276173380987,-0.039741625236019665,0.14165505252142807,0.3021346824765075,3,3
SMIM4,4.271339355268839,4.511992292059969,0.24065293679113076,0.14167001524771994,0.3021346824765075,3,3
RFPL4AL1,0.0,0.06357537726148631,0.06357537726148631,0.1416646598533343,0.3021346824765075,3,3
LOC102723769,0.05611558276282608,0.008705376163033574,-0.047410206599792504,0.14175678257050217,0.302278517212386,3,3
LOC102724814,0.4511845155712415,0.37481837203823226,-0.07636614353300925,0.14176114102423557,0.302278517212386,3,3
DDAH2,0.30276258391665534,0.3518390869321238,0.04907650301546845,0.14179071748767372,0.3023163314144604,3,3
