gene,log2FC,p,fdr
CLK4,0.5614554169282675,0.006444372347958031,0.05482577945544742
CYBA,-1.271173618034421,0.006444488221543055,0.05482577945544742
SLC38A11,-1.6046175908465994,0.006448784220749396,0.05483243642979761
SYNM,0.6093839285398932,0.006449412919448149,0.05483243642979761
AKT1,-0.6079090516007728,0.006458070354706016,0.05488841497298291
ID2,0.7551029592584584,0.006468117937083817,0.054956168929491025
VPS33A,-0.33978963771358295,0.006472375124254544,0.05496695705657363
PDIA3P1,-0.6135874897374887,0.006473540022753412,0.05496695705657363
GPS2,0.5068398638454177,0.006482047635391093,0.055021548941000066
TGIF2,-0.8909427080424397,0.006485854410023602,0.05503621650813297
SLC5A5,-3.3175343776509325,0.006489180658668791,0.05504679844224807
GPR68,-3.1645790695846783,0.006495170314701706,0.055079221018959186
RCHY1,-0.6113589935890333,0.006497163635210936,0.055079221018959186
ARFIP2,0.5243866016383727,0.00650092030710346,0.05509342673833678
QPCTL,-0.5593632953921599,0.006503893781933642,0.055100988120541816
PPAPDC3,-1.1892523232753618,0.006506562497829836,0.055105963573270925
PTGER1,-3.3177177216499136,0.006513248712075574,0.055144950320499146
FUZ,0.4352840915639984,0.006531837437336169,0.05527002412675592
NDUFB3,0.5162355781044887,0.0065321966191735316,0.05527002412675592
FAM212A,-1.9565550080793832,0.006535225761180984,0.05527074376211098
ANP32A,-0.5801526675474982,0.006536456986559754,0.05527074376211098
KCNQ1,-2.6567509833153578,0.006563552289657704,0.05546895826182199
TFPI,-2.616691769386607,0.006565405643641345,0.05546895826182199
OXGR1,-2.774238586162083,0.006566183765535416,0.05546895826182199
TNK1,-0.9334384387247416,0.0065793144746662145,0.05555844311496934
VENTX,-2.3905875973071558,0.006580973658490797,0.05555844311496934
AOAH,-2.3954441873901167,0.006583097717291915,0.05555865861182768
NCK2,-0.8376543961251866,0.006587250240010803,0.05557598792360931
DNMT3A,-0.7524399312696879,0.006591514188087779,0.0555893582049258
CDC26,-0.4746668288437448,0.006593887545223125,0.0555893582049258
KDM6B,-0.6570180788619489,0.006595134055587231,0.0555893582049258
ARL2,-0.6971370583090248,0.006597833019194859,0.05559150553459457
CLEC2B,-2.8674430427200526,0.006600058374209503,0.05559150553459457
TFG,-0.49637276264365227,0.006604142656871664,0.05559150553459457
AKR1B1,-0.6230205767158967,0.0066055778923708956,0.05559150553459457
MAPK7,-0.6930646072581723,0.006605887683166554,0.05559150553459457
CPT1B,-1.2484946795390623,0.006612325382902891,0.055610337696991065
LOC103344931,-0.8759923701225283,0.006612326461572346,0.055610337696991065
MLYCD,-0.47233901073930973,0.006619227914173693,0.05565070150134916
LOC101928402,-1.4429223614832656,0.0066264843174600905,0.05569402295389076
UFSP2,-1.6234338813446838,0.006629429454397165,0.055701093241880335
DET1,-0.713589123885277,0.00663215741840091,0.055706334915026676
ITGA5,-0.5106013771048339,0.006634438527796481,0.05570782113016551
DRAM1,-1.598353779625496,0.006643909843051198,0.055763979765716204
SLC52A3,-1.854635209709281,0.006645670908831357,0.055763979765716204
APOBEC3B,-0.9728188502480615,0.006647906470122886,0.055763979765716204
CXXC4,-1.370640585669051,0.006651368343059212,0.055763979765716204
LTBP3,-1.7335028971358337,0.006651658096322258,0.055763979765716204
GGA2,0.31450852200212864,0.006660085218026357,0.055816953512898955
NOTCH2NL,-0.4958358607140756,0.006686287376218597,0.056018815913097264
ADRA2C,-1.52802203550337,0.006690173075471995,0.05603363877669126
ZNF3,-0.36085130425659706,0.00671463374321452,0.056220723703859714
CHMP1A,-0.7069307997526675,0.006749187814087669,0.05649217432120488
C3orf18,-2.1351710524192216,0.0067514298887904976,0.05649308037475614
TMEM159,-1.542915402385126,0.006762699176789575,0.056539460607047023
ZRSR2,-0.6182803828739178,0.006764259540224382,0.056539460607047023
PRMT5,-0.41563670425247956,0.006770253785946721,0.056539460607047023
IGFBP3,-2.700602500951391,0.006772921021734141,0.056539460607047023
CHURC1-FNTB,-0.5129180445527091,0.0067730028603136885,0.056539460607047023
DCLRE1C,-0.8492103262605797,0.0067730058795668156,0.056539460607047023
PLAC8,-1.4685736445307578,0.00677512292830716,0.056539460607047023
SRRM3,-1.442505553832774,0.006775488805819581,0.056539460607047023
SYF2,-0.40396637818998116,0.0067770809963900785,0.056539460607047023
SOWAHD,-2.5720695927908483,0.006778328535099801,0.056539460607047023
SUSD3,-2.0047781996188263,0.0067815770969963515,0.05654481102106655
ESYT1,-0.44772247762399076,0.006790178073310911,0.05654481102106655
GLOD4,-0.5012304955889704,0.006790210786757081,0.05654481102106655
TBC1D14,-0.4205362630691081,0.006790663111362163,0.05654481102106655
NDUFB8,-0.40818682320081656,0.006790855893952335,0.05654481102106655
TNFAIP8,-0.6174971355081933,0.006792844479490978,0.05654481102106655
PPIA,0.41320325981662087,0.00679392044789472,0.05654481102106655
HPCA,-3.3816780037260163,0.006803959372230223,0.056596310252349236
FOXP1,-0.8308699449303978,0.006804383589545896,0.056596310252349236
LINC01447,-1.9450363422089292,0.006834221466152003,0.056817282083306345
RHNO1,-0.41592890104811353,0.006835242433817969,0.056817282083306345
LOC100129550,0.651636393845199,0.006837897986605448,0.056821515754984064
MTHFSD,-0.866947124261829,0.006842464196626873,0.056837521417539914
WBSCR22,-0.46639534194452104,0.006845810905596675,0.056837521417539914
LINC00921,1.3328472505862854,0.0068462646194725136,0.056837521417539914
TBC1D22A,-0.574130901814641,0.006850449220457599,0.05683941088863913
ECH1,-0.7682062141052413,0.006850786030052783,0.05683941088863913
FLJ32255,-1.2163045399877452,0.006858634910521156,0.056886704027583834
MEIS2,-1.12655414525359,0.0068752800981540275,0.0570069027869176
BLOC1S1,-0.642127128972632,0.006887735315598865,0.057025370048812425
ZMYND10,-1.220970098885549,0.006888096785377358,0.057025370048812425
GRK6,-0.6020411136647166,0.006888998114454413,0.057025370048812425
SH3RF3,-2.0355377656597353,0.006889289600170724,0.057025370048812425
SLC29A1,-0.5885782697392212,0.0068899516398142,0.057025370048812425
CSNK1D,-0.32752465506145256,0.006891086253123296,0.057025370048812425
IVD,-0.6505772616738952,0.006893244663190054,0.057025370048812425
TNFAIP8L1,-1.1977155520781144,0.006894738792304006,0.057025370048812425
NBR2,-0.8511905571492395,0.006900376354195005,0.05705417363438874
GIT1,-0.6586795113511101,0.006905334160370386,0.057077340585640325
FOXD2,-1.3375913212312724,0.006911589223022393,0.05708759832698256
TCP11L1,-0.4460534286906128,0.006912432514161985,0.05708759832698256
SOX17,-1.4437471076242714,0.006914645331752628,0.05708759832698256
C17orf107,-1.9672519437208038,0.0069152002959257065,0.05708759832698256
ADGRB1,-2.382161736576885,0.006925381066111977,0.05715382285701826
IFRD1,-0.8272970133223048,0.006930270258580073,0.057156577979624944
DYRK3,-0.570942459015404,0.006932152316340703,0.057156577979624944
CYB5R1,0.2873557479500626,0.00693219347338929,0.057156577979624944
MAU2,-0.4832979245792881,0.006939758420466186,0.057156577979624944
RASSF2,-1.3787882653528278,0.006940081383083519,0.057156577979624944
FUNDC2,0.7292383063015908,0.00694053700891845,0.057156577979624944
SBNO2,-1.2628007099775864,0.006940827127648506,0.057156577979624944
BAD,-1.3801174693770903,0.006943375606504925,0.05715978519347571
ATAD3C,-2.409793382199691,0.006949553336150335,0.05718501888432534
STEAP2,-1.4523456453351358,0.006955109559112021,0.05718501888432534
PLCG1,-0.46257159165434203,0.006957933099249215,0.05718501888432534
FH,-0.2979281024439562,0.006960324448493219,0.05718501888432534
SH3YL1,-1.7057979231371672,0.0069625437029811575,0.05718501888432534
PLXNB3,-2.2338627527353463,0.006964264213687664,0.05718501888432534
CDC42EP4,-0.491343471127589,0.006964468763286423,0.05718501888432534
PIFO,-1.4528177825055169,0.006967374759877869,0.05718501888432534
CAPS2,-0.9657016314133875,0.006967739500450148,0.05718501888432534
PHLDB2,-1.1367388699897845,0.006968098165500659,0.05718501888432534
IGHMBP2,-0.5303653042470575,0.006970200413209363,0.05718501888432534
LYPD8,-3.0151570156703493,0.006976810592005121,0.057212320422276176
THTPA,-0.8268615763564169,0.006979907605496763,0.057212320422276176
MED30,-1.0940480984731886,0.006980460663472472,0.057212320422276176
HLA-C,-0.6130726848605335,0.006983586759470344,0.057212320422276176
PCDHGB7,-1.8931683899833711,0.006984333129548502,0.057212320422276176
C22orf46,-0.8234668028095964,0.006986575709742081,0.05721298852936022
TLK1,-0.8080494600281991,0.006990302231922417,0.057223996446926086
SPRYD7,-0.4712399689897131,0.0069922428141947456,0.057223996446926086
CTSC,0.36627939320940683,0.007005492884521528,0.05730659875503804
CACNG7,-2.908946189299949,0.007006665162230713,0.05730659875503804
SESN3,0.8301233473177074,0.007010784123812905,0.057322578652855664
SLC25A25-AS1,-1.084528063062847,0.0070171757989769485,0.05732829519191443
HDAC1,-0.2979082465039866,0.007017219615183622,0.05732829519191443
H2AFX,1.2597190183743674,0.00701797940385249,0.05732829519191443
ZNF101,-0.27928099138730467,0.007040251396487854,0.05749249096915976
ACP6,-1.0229107683645866,0.007048201656357602,0.05752654348202405
GRPEL2,-0.5501773904495817,0.007048767027599095,0.05752654348202405
ZFP90,-1.1008956931687948,0.0070548195899793895,0.05755819680884571
ZNF532,-2.904372996575396,0.007057103076488614,0.057559089325334586
ZNF630,-1.7700590135926109,0.007068141985665544,0.05762238406940678
YIPF2,-0.8430521500462191,0.007069216372329867,0.05762238406940678
ZNF133,-0.9769104520258374,0.00707424386113348,0.05764561595060291
UNC5A,-1.786826746049547,0.007079908598002736,0.05767402465603768
ZC3H4,-0.3780218679267797,0.007085705465962426,0.05769852923687093
BCAR1,-0.9380808062488093,0.007087275432608282,0.05769852923687093
RELL2,-0.9872247572618402,0.007093794468571287,0.05773384831092064
TOX,-1.4604595100382984,0.007101384895939792,0.05777786266748801
SLC25A33,-0.29357561480027705,0.0071052754110850205,0.05779175622380213
GOLT1B,-1.0899307503866016,0.00710807004800756,0.05779673050399268
PSMB9,-0.5890375855559462,0.00711037724829054,0.05779773952977957
GSR,0.26751519711856275,0.007123292792128219,0.05788236608066421
GMIP,-0.9359340976843722,0.007126583997013672,0.05788236608066421
RNF5,-0.6556114433167739,0.007127347060357519,0.05788236608066421
BTNL9,-1.5262383096530048,0.007136921314906506,0.05792470284197986
GIPC3,-4.277886288876047,0.007137797997797711,0.05792470284197986
LOC171391,-1.2181511573750408,0.007141297962914803,0.05792470284197986
BFSP1,-1.2923697873219977,0.007141311806467319,0.05792470284197986
DEPDC4,-0.8687797520942064,0.007144519050527803,0.05793296841124765
GBP4,-2.8601001703109876,0.0071534717165154665,0.05798780272343753
GPSM1,-1.4791118447087488,0.007159453957431157,0.05801853184052338
CHRNA7,-0.8415353371539895,0.007182554777012518,0.05818792463935325
TMEM198,-2.4971679949783274,0.007189915317239044,0.058229736318110646
CFAP36,-0.6194298847308595,0.007195271215567384,0.058245527342314043
STT3A,-0.6251614952970144,0.00719626515341678,0.058245527342314043
GALNT14,-1.5654622354865415,0.007203534300266582,0.05828654358177193
KLHL36,-1.135496480886225,0.007206414829066252,0.05829203562466514
B4GALNT1,-1.023828923548253,0.007210729211745054,0.0582934089557808
LPGAT1,-1.1711949128191534,0.00721142641467238,0.0582934089557808
ZMYM3,-0.741953426702695,0.00721596421659213,0.0582934089557808
CCDC127,-0.2529527548347197,0.007220877852831766,0.0582934089557808
TUBA3FP,-0.6819021337958535,0.007223634079636399,0.0582934089557808
SIAH1,-0.5544372189021622,0.007224002218179836,0.0582934089557808
NDUFA9,-0.6131508096739484,0.007228332326097616,0.0582934089557808
PPARG,-0.5625230839129394,0.007228560823726549,0.0582934089557808
ABCC4,-1.0404780623713954,0.00722929167693523,0.0582934089557808
KLF7,-1.2008017812640253,0.007230042581638841,0.0582934089557808
NUDT19,-0.36062988678795094,0.00723080472184265,0.0582934089557808
CNTD2,-1.7440539525618983,0.007240027720557569,0.0583480893338131
NOP16,-0.32496116815202214,0.0072419951482874355,0.0583480893338131
BIRC2,-0.7461928289412025,0.00724499389261325,0.05835449142285847
PPIH,-0.3400253747455899,0.007260028014198851,0.05845779856323437
CA5B,-1.2307790956497708,0.0072692545573721885,0.05851429443795339
INPP4B,-1.0343813711043346,0.007296100314392442,0.05871253976399389
BCL9,-0.9565319005300061,0.007300669784277034,0.05871526532160585
ANPEP,-0.649325448314622,0.007301432847529252,0.05871526532160585
IGSF9,-3.5503927959800365,0.0073075789176047685,0.05871526532160585
ANKS1A,-0.5984677575610586,0.007307964996231497,0.05871526532160585
SHANK1,-2.6750099787320223,0.0073126044233804135,0.05871526532160585
FBXO15,0.675081949056235,0.007313167674165085,0.05871526532160585
LSM1,-0.567564700825562,0.007313930113105833,0.05871526532160585
ANXA2R,-0.7110403161887149,0.007315978397969768,0.05871526532160585
ZC3H12A,-0.8213712308680776,0.0073181624699129,0.05871526532160585
BCL7C,-0.9418046532698678,0.00731861664065342,0.05871526532160585
ZNF624,-1.0095586766508688,0.00732437760437818,0.058729067772356376
B3GALT2,-2.674998299772242,0.007324773627358668,0.058729067772356376
CDHR5,1.3177721536932547,0.007333248296442262,0.05877921545513439
RPS20,0.3396011319590144,0.007343868338058353,0.058846523683442765
TMC5,0.6471218342986944,0.007352639915241293,0.058878450944248414
XAF1,-3.8812822799032385,0.007352767216380944,0.058878450944248414
GPNMB,-2.535528854513168,0.007354524542875524,0.058878450944248414
IFITM1,-3.8203916829490034,0.007363960723239454,0.05893456404248408
SIM2,-0.6840017558471079,0.007365985738114441,0.05893456404248408
TIMM23B,-0.514362727571827,0.007370213660918982,0.05893676659739059
ZNF692,-0.6192019534284157,0.00737071328437999,0.05893676659739059
JMJD8,0.8108509466496301,0.007373314961082814,0.05893976859742376
FEZ2,-0.5584070033971873,0.007378002583489561,0.058959438091725366
ARC,-3.401052406800224,0.007390009284016126,0.05903756662472146
DNAAF5,-0.8194735174122822,0.007394502769385838,0.059045774405849905
ZNF749,-0.6542810856667538,0.007395497183372929,0.059045774405849905
ST14,-1.640666215474341,0.007399449071292683,0.05905211144955812
HARS2,-0.3806741355055365,0.007401477436597236,0.05905211144955812
PXMP2,-0.6137920475553136,0.0074051450323332066,0.05905211144955812
SRP9,-0.5499818459595893,0.007405212842777448,0.05905211144955812
ZNF599,-0.593207660418436,0.007410297848215629,0.05907486766983101
ZNF184,0.4994519184978845,0.0074141365561475854,0.05908767770138691
NOA1,0.34681810508222277,0.007416429085411752,0.059088161310946775
DCLRE1A,-1.2122895281141304,0.0074193063518499585,0.05908933951638209
COG7,-0.8959639296356023,0.007421040751349214,0.05908933951638209
DYRK1A,-0.8287507381999131,0.007426242215113041,0.05911297734369144
OTOF,-4.528078083422619,0.007429707399718069,0.05912278431245443
NFKB1,-0.6763661498549833,0.007436520866676742,0.059158997231345566
NR2C2AP,-0.6938395922973228,0.0074387271683909115,0.059158997231345566
ENG,-2.64232930345616,0.007446679955791069,0.059204460008879446
PPRC1,-0.48987621744532284,0.007472777167106086,0.05937891132373156
IL17RD,-1.0680470515819245,0.007473107933169918,0.05937891132373156
PTRHD1,-0.47875682255623886,0.007481277007022953,0.05942598522680248
PTGIS,-5.0384434880046705,0.007488336306501379,0.05946421827073305
PLXND1,-0.9548356145843364,0.007496108745749676,0.05950808966828266
RPS15A,0.21484975710864873,0.0075087275800565624,0.05959019241378877
SLC4A5,1.0488474127950709,0.007510952675535906,0.05959019241378877
SLC4A8,-2.7047044473567228,0.007530563351347202,0.059727880385535406
ANKLE2,-0.4598574606769006,0.007540804562653225,0.05974376327116194
BBC3,-1.0082781739197584,0.007542170932849308,0.05974376327116194
CNKSR3,0.5129790427595751,0.007542619701630115,0.05974376327116194
STK11IP,-0.8564957734668521,0.007543539986445305,0.05974376327116194
LOC101060498,-2.001600901945157,0.007547576862618911,0.05974376327116194
ICAM4,-1.0755794950708708,0.007550609275461714,0.05974376327116194
EIF6,-0.5687399381746001,0.007551342507035689,0.05974376327116194
LOC100506844,-0.4978239280324601,0.007551419976968599,0.05974376327116194
RP9,-0.6934481175869447,0.007552875379360869,0.05974376327116194
TSPEAR-AS2,1.263700494138007,0.007556632248606592,0.059745900677231796
HAP1,0.674865667482246,0.007557658975185997,0.059745900677231796
PEX2,-0.3758018064332145,0.007561968756200239,0.059762126215045175
OLR1,-2.3875445778595035,0.007567731173437879,0.05978981880536194
C10orf32,0.3589490050115405,0.007573324701516854,0.05980433403401406
C17orf51,0.6840990822202606,0.007574086195129335,0.05980433403401406
NUCB1,-0.6675010310479408,0.007584292728404003,0.059864728172772635
LHX2,-1.5443253225946263,0.007587518936193888,0.059864728172772635
SFRP5,-3.007795196562047,0.007588518517387156,0.059864728172772635
SAFB,-0.28690788453236316,0.007592932970689014,0.05988170997884767
CENPBD1P1,-0.4863381748453133,0.007600550721148165,0.05990659849110933
GRIN2C,-2.493503858228271,0.007601139429806124,0.05990659849110933
HDDC3,-1.295884573429837,0.007606919821885591,0.05990659849110933
FOXK1,-0.7115777700940153,0.007606975326242708,0.05990659849110933
SLC16A10,2.220444069493274,0.0076074026110334115,0.05990659849110933
TIMM21,-0.7188427201081815,0.007616488529190215,0.05996031335424055
