gene,log2FC,p,fdr
FUNDC2,0.49783402820830247,0.013588258478115036,0.06448272866250145
QPCT,-1.021161187174723,0.013596208165894514,0.06450889089463392
LINC00493,-0.5285199872332509,0.01361085754579277,0.06456682557334951
YRDC,-0.682694050429351,0.013617357460539591,0.0645775985029717
ACTL6A,-0.2765531526747651,0.013618006891108253,0.0645775985029717
REEP4,-0.5865400680474302,0.013623309596719767,0.0645911750668259
MRPL47,-0.32713655438158185,0.013634181762981807,0.06463114810652522
JUND,0.25505741469793897,0.013637389085499352,0.0646347790974929
GPS1,-0.37886992844589074,0.01364208981626722,0.06464548557108907
GPATCH2L,-0.19624775817106332,0.013646598506131263,0.06465240552508539
CCDC50,-0.4270590676953372,0.013648610661012464,0.06465240552508539
IQCD,-0.7833548492145583,0.013650876180745132,0.06465240552508539
FAM183A,-1.6133234599688229,0.01368159368670374,0.06478629813190512
LRIG2,-0.304028796081786,0.013684434720561852,0.06478816330952701
MUC6,-3.2753968798865745,0.013691486477064608,0.06478819351735052
SAPCD1-AS1,-2.4302152021007135,0.013697432026016237,0.06478819351735052
RGS17,-1.167639947050855,0.01369767027703295,0.06478819351735052
IPO11,-0.5616569511644158,0.01369811013121611,0.06478819351735052
LILRA1,2.076592973082788,0.013698441567324873,0.06478819351735052
IFNL2,-1.9700068310330752,0.013699123977719668,0.06478819351735052
ASB16-AS1,1.021097307356622,0.01370940682039404,0.06482524478834295
RABL3,-0.824519743035113,0.013714870030365896,0.06483949715248877
SLC47A2,-1.9695521783266543,0.01372010705237275,0.06485267527433826
DNM1P46,-0.795025629478344,0.013723316099017235,0.06485626449865785
TCTEX1D2,-0.5876917885056354,0.013740156066950842,0.06491656751891174
KCNQ1,-2.684170023556553,0.013741933238054367,0.06491656751891174
MAP1B,-0.3147811817956079,0.013744586733102507,0.06491656751891174
LINC00052,1.9690904174333328,0.013745883947536137,0.06491656751891174
LINC01011,-1.233067885502801,0.013753510246214466,0.06493478321618094
RPA2,-0.25573348100262727,0.013755565636900995,0.06493478321618094
SH3RF1,-0.39647082840045034,0.013757099114619791,0.06493478321618094
CRLS1,-0.37986907410515336,0.013761739466669627,0.06494510737612805
PON2,-0.8445683281786369,0.013769382692007504,0.06496959664425213
FAM219B,-0.5516892065382546,0.013775492535743537,0.06498684335064328
TNFRSF8,-2.2698971678570525,0.013788039832823245,0.06502314172564524
SOD2,-0.42086379907546956,0.013788098872437107,0.06502314172564524
SCNN1A,-0.9710685651462088,0.013799314737864578,0.06504727489469087
EPHB6,-2.6547406108980627,0.013803571709697348,0.06504727489469087
WBP2,-0.4746202055330464,0.013804336730150068,0.06504727489469087
TIMM9,-0.3869710275745195,0.013804722339976582,0.06504727489469087
P4HTM,-0.637017421949329,0.013805500949320792,0.06504727489469087
SERINC3,-0.40501197471402683,0.013812480582269113,0.0650685806789279
UNKL,-0.3918070778515883,0.01382331785648736,0.06509876436584207
C4BPB,-1.191420476728415,0.013823805600179949,0.06509876436584207
HMHA1,-1.31570682768597,0.013827876331080107,0.06510635352398113
PXDN,-4.070506325903718,0.01384730456910029,0.06518213953467733
MEAF6,-0.5927707113537402,0.013848896501701981,0.06518213953467733
CADM1,-0.8816109025844749,0.013874939870787329,0.0652887205075903
ZNF585B,-0.5748953443087164,0.013879448691873958,0.0652887205075903
LINC01234,-2.453090432267002,0.013880362111724377,0.0652887205075903
CASD1,-0.3222620810872172,0.013881405391396632,0.0652887205075903
MAP3K1,0.457245260189147,0.013889474151283845,0.0653150671678934
KCTD17,-0.6505318136357161,0.013902633725373056,0.06535955280641975
ISPD,-2.20807014843153,0.013903871630056885,0.06535955280641975
REC8,-0.8239058860032582,0.01390702222423765,0.06536275756909139
PPP1R15B,0.2219479205481889,0.013910589701195911,0.06536792018799463
MRPL21,-0.36995850487426907,0.01391479977794806,0.06537610011023512
GLG1,0.22517199829885826,0.013922877331637653,0.06540244452716587
PHLDB2,-0.8590499368840465,0.013929448875148133,0.0654217063987133
EXOSC1,-0.36563590130773704,0.013938369755406207,0.06545199348605522
PLCL2,-1.4614632753999954,0.013947212670036556,0.06548190378422022
TMEM80,-0.44641624869935015,0.01395469583738656,0.06550102581625376
IGDCC4,-2.602910893883676,0.01395623367816761,0.06550102581625376
NRIP3,0.5958128022871296,0.013961933506811958,0.0655094800682016
TNFRSF1A,-0.4870647458411721,0.013962983796973055,0.0655094800682016
ERCC6,0.6736986653347365,0.013971599039397074,0.06553828571368489
TGFBR3L,-1.337910854268479,0.013985205666670239,0.0655834613167999
ACTR5,-0.3064721497212233,0.013986184045123787,0.0655834613167999
KTN1,-0.5731376491647406,0.013988713912462055,0.06558370831103824
C10orf10,-1.8377687424949762,0.014000215713003637,0.06562601115470455
HIVEP3,-1.490147557096603,0.014009120555642261,0.06564671662272975
CASC4,-0.30082009816605293,0.014009592027135906,0.06564671662272975
EMC2,-0.40418390479179855,0.01401411354149387,0.06564751644866991
ABI2,-0.441503012706967,0.014015308038304575,0.06564751644866991
LINC01270,-1.453639721053746,0.0140172015291532,0.06564751644866991
SERTAD2,0.24419256493104946,0.014023553547221684,0.06566564912675878
SPIN2B,-0.8846512485714504,0.014028932259320592,0.06566879288982017
NCLN,-0.4714996959124562,0.01402918574446923,0.06566879288982017
AKIRIN2,-0.2824982885867833,0.014036662777437757,0.0656872116126402
STX12,0.3873011011543319,0.01403808284435574,0.0656872116126402
MMP11,-0.9864117202907554,0.01404482486608747,0.0657071458437296
NUP37,-0.4548234812106262,0.014048321058777642,0.06571189046486538
OR2A7,-2.137172181794499,0.014051115437078425,0.06571335120944202
ROM1,-1.2641745180144737,0.014056914571540676,0.06572130017976693
LRCH1,-0.3388158042258791,0.014057779902474794,0.06572130017976693
NAALADL2,-0.8432708641376987,0.014066337888657991,0.06574969908231292
VPS37C,-0.6706746963264969,0.014076542783467167,0.06576940662244019
UBQLN4,-0.43012713183247087,0.014076996172482082,0.06576940662244019
CCHCR1,-1.0392881858521559,0.014078006697993146,0.06576940662244019
LYPLA2,-0.5536081667183783,0.014092003169544896,0.0658161581865296
RPL30,-0.39270691354009735,0.014092985864379085,0.0658161581865296
LLGL1,-1.0681604023107294,0.014106198515697502,0.06586624439207961
CYLD,-0.8332751405841048,0.014109099926117532,0.0658681750209772
MPST,-0.9694120752055806,0.014121973512299206,0.06591665175213707
SLCO3A1,-0.9669732001987121,0.014131919363797818,0.06594244864004628
SPEF2,-1.840765374611754,0.014132481721761006,0.06594244864004628
KLLN,-0.3393029778250529,0.01417791628887734,0.06614279008775815
ERI1,-0.22690455108086738,0.014194410510101752,0.06619990377301511
ILVBL,-0.8276230740721111,0.014195159725001202,0.06619990377301511
RFX5,-0.3661766890723044,0.014208476836426042,0.06625033889474806
TMEM99,-0.910333957394208,0.014219214409107164,0.06627754799197297
PPP2CB,-0.6324224690248688,0.014219319078164549,0.06627754799197297
ACTC1,-2.4413674853973113,0.01423537040303091,0.06633175051304668
PFN2,-0.28426838310804214,0.014235958693678233,0.06633175051304668
CARF,-0.5474286856763904,0.014249432860549907,0.06637475814898258
IGFBPL1,-0.24571835903304873,0.014250203033760792,0.06637475814898258
ZNF624,-0.5717830561536328,0.014271403847402246,0.06646181475109489
ERF,-0.6397170419111973,0.014274211956237305,0.06646320111526251
SFRP2,2.4404236220053144,0.014277550265097206,0.06646705526084905
VEZF1,-0.3323694856473196,0.014281430584214418,0.06647343085743261
ATXN10,-0.2989813361489393,0.014287227465525751,0.06647588191268283
ZNF500,-0.6878528377852149,0.014287614232391554,0.06647588191268283
SLITRK1,-2.8166476887167007,0.014294518400149583,0.06647588191268283
TFAP4,-0.6155902630790484,0.014294576857896505,0.06647588191268283
PSMF1,-0.37472773631147405,0.014294888740889373,0.06647588191268283
CNFN,0.6197585197153073,0.014299322983248649,0.06647588191268283
ZNF766,-0.49267234004224747,0.014299533427487392,0.06647588191268283
CNTNAP3P2,-0.7584009141572361,0.014307739955359217,0.06650235521736926
C14orf1,-0.5981821357321877,0.014311119525677998,0.06650638747451729
TGFBR1,-0.3558229294679851,0.014316223746851852,0.0665071487925424
FBL,-0.44101157251003187,0.014318066083045075,0.0665071487925424
FAM66B,-2.05597639981091,0.014318819570065786,0.0665071487925424
MYO18A,-0.6026767904997445,0.014324745834059014,0.06652300402678694
CDC7,0.18921359829336026,0.01432846889500307,0.06652713803567743
ADCYAP1R1,-1.8626507027644543,0.014330661689045076,0.06652713803567743
DCAKD,-0.5005745949544309,0.014334458592928662,0.06653309804484332
MASTL,-0.18483347029782848,0.014353929766950265,0.06661179501840636
QSER1,-0.36027169270245984,0.014356648432704277,0.06661273523586501
ADCY1,-0.7594603858686977,0.014377903630338069,0.06669206518402135
FAM27E3,-1.0344883659423054,0.014379072481845391,0.06669206518402135
BMP2K,0.2866231920322466,0.014383713324614498,0.06669206518402135
FOXN3-AS1,-2.321835802261702,0.014385535545153788,0.06669206518402135
C11orf68,-1.162964310542801,0.014386341237618356,0.06669206518402135
TRAF7,-0.5217622453991861,0.014397132450376117,0.06672254707244359
GPR20,-1.862192399081608,0.014397956994329376,0.06672254707244359
OLFML2B,-1.4784041402658108,0.014405416346725904,0.06674200128404548
IFI27,-1.3990700844294623,0.014407242012492983,0.06674200128404548
GCSH,-0.39518383962164805,0.014409717822081357,0.06674200128404548
KHNYN,-0.4078376711342475,0.01441390981228825,0.06674973977266598
AGL,-0.5285141832426952,0.014422134819275649,0.06677614888777943
PIGA,-0.6554794778194335,0.01442704536155957,0.06678720509657102
RPL23AP53,-0.37114481159592216,0.014432536671805166,0.06680094552203528
SH3RF2,-1.1243307229500683,0.014436810570293983,0.06680904734286544
VGF,-0.9902017832179046,0.01445156685606819,0.06686564706648118
DUSP19,-0.810681771452674,0.014460842463322314,0.06689687300654522
CYP51A1,-0.23439174492808768,0.014468730785535839,0.06692167147922105
WASH7P,-0.7620700420866893,0.014482738634726475,0.06697476076059099
LARGE,-0.6460235964346372,0.014496196231968923,0.06701430508615912
REV1,-0.2873709035656056,0.014496352227702862,0.06701430508615912
PHLDB1,-0.2867829749164912,0.014506662903303685,0.06703917426631169
HAR1A,-1.9795947494367057,0.014509198258303883,0.06703917426631169
BLCAP,-0.30415229240876585,0.014512190972522402,0.06703917426631169
ADM,0.6143622822691039,0.014512213818177772,0.06703917426631169
CYP4F29P,-0.828629824995855,0.014514392706118928,0.06703917426631169
SAT2,-0.4344857249755645,0.014536252934038431,0.06711759419739145
CROT,-0.4990598609043335,0.014538741103505719,0.06711759419739145
ZC3H6,-0.28441863580094395,0.014539047165147215,0.06711759419739145
UBTD1,-0.5212581989779892,0.014541511626675633,0.06711759419739145
RAB4B,-0.4868366072183292,0.014550334828315067,0.06713603508581935
FAM193A,-0.20729941931551998,0.014553078063057221,0.06713603508581935
LOC100130587,-2.3909118115707377,0.014554782697857555,0.06713603508581935
CPSF3,-0.23102790971892517,0.014556600818737563,0.06713603508581935
CREB3L1,-1.3107303353982225,0.01456020526655234,0.06713603508581935
RMDN1,-0.5553585481015126,0.014560721943825294,0.06713603508581935
NIPSNAP3A,-1.0806752773464563,0.014566153296070116,0.06713962997095779
ALDOC,-0.7662146090968456,0.01456828822989234,0.06713962997095779
MTHFS,-0.4964690656477959,0.014569545938746395,0.06713962997095779
STEAP1,-1.3520339056557606,0.014571645469806362,0.06713962997095779
NDFIP2,0.2168097580138877,0.014584924344818305,0.06718905314392344
KANK1,-0.22193615918259724,0.014587447685411594,0.06718905314392344
ABHD11,-0.5136590361963265,0.0145917158406623,0.06719702154836221
PACS1,-0.34583400689115074,0.014603691066929497,0.06724047321686233
CCDC125,-0.43370799290695494,0.014619703974461757,0.06730249743068598
SPPL3,-0.31508120144798824,0.014623397540945077,0.06730779726990976
NBR2,-0.6811666144924899,0.014634079675919866,0.0673452562871508
CLEC18C,-2.2728594573464243,0.01463803583588582,0.06735175508430259
C17orf53,-0.39504975380367124,0.014654630704637291,0.067398877544282
GJA3,0.30314332992815807,0.014654888049605028,0.067398877544282
SYNE3,-2.2716099202454085,0.014655914561753787,0.067398877544282
SFT2D1,-0.4801637679486941,0.014676514913355344,0.06747055473235479
SLC16A9,-1.7982845627902306,0.014676597722516761,0.06747055473235479
TRAM2-AS1,-1.0560632396100242,0.014689731701917553,0.06751920951532417
FLYWCH2,-0.554861155482925,0.014698047318656947,0.06754570435018967
NFYC,-0.41324707516583103,0.014706467013076737,0.06756745135823906
OTUD4,-0.4235147820430516,0.014715757187153495,0.06756745135823906
NMT2,0.3544384030176211,0.014717512581940971,0.06756745135823906
HPS6,-0.6898910758827661,0.014718322563963913,0.06756745135823906
EAF1,-0.27568570412216786,0.014719063312749699,0.06756745135823906
TBC1D17,-0.7360853426502061,0.014721301296666057,0.06756745135823906
CXorf40A,-0.5924638052693716,0.014723066487598418,0.06756745135823906
SULT4A1,-1.0249002933293863,0.014725118801846734,0.06756745135823906
METTL18,-1.0150790202354658,0.014725748605742755,0.06756745135823906
PPAPDC3,-1.078972145267346,0.014732580479055844,0.06757965326936939
GPI,-0.3330034885024151,0.01473351307538433,0.06757965326936939
LCA5,-0.5994028254036481,0.014737550496819863,0.06758646274091562
PDCD11,-0.3600030430229868,0.01475117065917569,0.06762888897986898
JMJD8,0.6990037586771756,0.014753582546635767,0.06762888897986898
TAPBPL,-1.0443307301052007,0.014754465070735532,0.06762888897986898
MYEOV2,-0.35327715809790483,0.014761415748499512,0.06764903616782492
SETMAR,-0.6939540693602524,0.014782442965606355,0.0677336755822825
LOC153684,-0.9436202227736672,0.014796279374157163,0.06777350770783466
RLIM,-0.2741099259720272,0.014797593032591575,0.06777350770783466
RUSC1,-0.7174310808857491,0.01479881579070792,0.06777350770783466
LRP12,-0.38390624483483826,0.014805963668111445,0.06779451541218445
RWDD3,-0.9491783056189691,0.01481596757882692,0.0678285909820928
LINC01296,0.3237741108959522,0.014830257918106467,0.06787141661927072
LOC284023,0.4021076045805678,0.014830449297166426,0.06787141661927072
FRMPD3,-1.873476331822323,0.014847091276643966,0.06793583504133235
FIGN,-0.6304879912256673,0.014868325405302312,0.06802123986614458
IPO5,-0.5159531898923895,0.01487418508905977,0.0680325320872479
MARCH4,-1.7954014069318376,0.014878165233106684,0.0680325320872479
LONP1,-0.4465626739589137,0.014878502768089342,0.0680325320872479
FZD5,-0.33746040674598543,0.014892162521720684,0.06808323307935678
ZNF572,-1.1775886553494728,0.014895533385230777,0.06808688645959683
ZNF250,-0.38291500294519754,0.014901838173308013,0.06810164385869945
NADSYN1,-0.4229571177381697,0.014903906497348615,0.06810164385869945
SMOC1,-1.6727316777425152,0.01490903643601376,0.06811332867014051
PRKXP1,-0.5018181910724739,0.01491253253543274,0.06811754638985193
TBX2-AS1,-1.2090366795494911,0.01491717350006003,0.06812699127377769
LINC00525,-0.665482596471302,0.014944070689907047,0.06823805993709711
TSC22D3,-2.2303250952348446,0.01495740460974104,0.0682871679673899
VHL,-0.34246585524412687,0.014966215094736168,0.06831561114364483
ECT2,-0.28033779652771074,0.01497178973064027,0.06832927652451322
PCAT7,-0.7730050210677648,0.014975694191718446,0.06832955335872912
SLC30A3,0.5056758485423769,0.014977012205503496,0.06832955335872912
ADNP,-0.48446639013427983,0.014986064884943057,0.06835907440194132
ARL6IP5,-0.5382863419470496,0.014990598587596342,0.06836797547056213
TBL1X,-0.3531639390423429,0.014998356012949137,0.06839157344864423
SLC19A1,-0.8600144576652209,0.015002048275228014,0.0683966295999073
RFK,-0.5107110720866324,0.015028181734238139,0.06850175295586851
TUSC1,-0.36491232643285354,0.015030280752432111,0.06850175295586851
ARRDC3-AS1,-0.9982158995649444,0.015034781441395726,0.06851047137021547
DNAAF5,-0.702076039594786,0.015042238825694623,0.06852139703254502
TMBIM4,-0.674871248510799,0.015042355412772488,0.06852139703254502
TARBP1,-0.4150121734967058,0.015053952294943556,0.06856242680348024
COX7C,-0.41877517389534624,0.015059504452612867,0.06857591681852866
NEK3,-0.9436357410046261,0.015064983437712539,0.06858906904788296
MMP1,-2.4608987821743575,0.015078425923452165,0.06862989621797759
PRDX5,-0.6168113841740759,0.015081856166224277,0.06862989621797759
ARL16,-0.5519500349162758,0.015084617980966697,0.06862989621797759
MCM7,-0.3762527689342061,0.015085466341522913,0.06862989621797759
AK8,-1.0363964089524913,0.015086912029787708,0.06862989621797759
MAP7,-1.103776990921146,0.015092498943327188,0.06864351649623558
EXOC7,-0.4118421082548025,0.015102803946548638,0.06866640831275901
LOC101926933,1.6854464481237443,0.015103966995397625,0.06866640831275901
COQ9,-0.2921335020016915,0.015105313012785967,0.06866640831275901
CDK2,-0.4390690802802393,0.015111210109513325,0.06867798703402243
CENPB,-0.3837888985316429,0.015113048251566182,0.06867798703402243
METAP1D,-1.1347534855416797,0.015117635962231328,0.06868704515189196
SLC9A2,0.5990929449448448,0.015135860377596616,0.06875804795759616
HCG27,1.1456051862599979,0.015143763955681821,0.06878214972150905
RNF8,-0.204214685289962,0.015154776722766446,0.0688172899226382
TUSC2,-0.294629088911881,0.015156699434897202,0.0688172899226382
RASA4B,-1.0820733151364994,0.015170183108212706,0.06885495627067524
NOTCH2NL,-0.2928935977992513,0.015172506405910028,0.06885495627067524
